ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1327
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 3.326785E-002, 8.835089E-002, 1.040895E-001
4.882812E-001, 3.370478E-002, 8.818569E-002, 1.057435E-001
4.953834E-001, 3.412914E-002, 8.841489E-002, 1.073874E-001
5.025890E-001, 3.453976E-002, 8.858203E-002, 1.090187E-001
5.098993E-001, 3.493546E-002, 8.881873E-002, 1.106350E-001
5.173159E-001, 3.531500E-002, 8.912189E-002, 1.122340E-001
5.248405E-001, 3.567716E-002, 8.936551E-002, 1.138129E-001
5.324745E-001, 3.602064E-002, 8.954690E-002, 1.153693E-001
5.402195E-001, 3.634418E-002, 8.966340E-002, 1.169002E-001
5.480772E-001, 3.664645E-002, 8.972330E-002, 1.184031E-001
5.560491E-001, 3.753893E-002, 8.971944E-002, 1.198749E-001
5.641370E-001, 3.870644E-002, 8.964355E-002, 1.213128E-001
5.723426E-001, 3.993680E-002, 8.949316E-002, 1.227138E-001
5.806675E-001, 4.122132E-002, 8.928958E-002, 1.240750E-001
5.891135E-001, 4.254922E-002, 8.927956E-002, 1.253931E-001
5.976824E-001, 4.390842E-002, 8.966331E-002, 1.266652E-001
6.063759E-001, 4.528532E-002, 9.009847E-002, 1.278882E-001
6.151958E-001, 4.666487E-002, 9.050325E-002, 1.290590E-001
6.241440E-001, 4.803059E-002, 9.087424E-002, 1.301745E-001
6.332224E-001, 4.936467E-002, 9.118800E-002, 1.312316E-001
6.424329E-001, 5.064816E-002, 9.144190E-002, 1.322274E-001
6.517773E-001, 5.186103E-002, 9.171748E-002, 1.331589E-001
6.612576E-001, 5.298493E-002, 9.202527E-002, 1.340232E-001
6.708758E-001, 5.401571E-002, 9.233376E-002, 1.348176E-001
6.806339E-001, 5.498809E-002, 9.258942E-002, 1.355394E-001
6.905339E-001, 5.597333E-002, 9.278244E-002, 1.361860E-001
7.005780E-001, 5.686447E-002, 9.291661E-002, 1.367553E-001
7.107681E-001, 5.758614E-002, 9.302279E-002, 1.372449E-001
7.211065E-001, 5.811663E-002, 9.307413E-002, 1.376531E-001
7.315952E-001, 5.854392E-002, 9.311557E-002, 1.379780E-001
7.422365E-001, 5.905006E-002, 9.322493E-002, 1.382183E-001
7.530326E-001, 5.990898E-002, 9.333672E-002, 1.383728E-001
7.639857E-001, 6.093904E-002, 9.338776E-002, 1.384408E-001
7.750981E-001, 6.209683E-002, 9.341325E-002, 1.384217E-001
7.863722E-001, 6.367202E-002, 9.337100E-002, 1.383156E-001
7.978103E-001, 6.519462E-002, 9.325559E-002, 1.381228E-001
8.094147E-001, 6.658360E-002, 9.343089E-002, 1.378441E-001
8.211879E-001, 6.794474E-002, 9.359585E-002, 1.374808E-001
8.331323E-001, 6.910537E-002, 9.369475E-002, 1.370347E-001
8.452505E-001, 7.058903E-002, 9.372522E-002, 1.365079E-001
8.575450E-001, 7.198384E-002, 9.369285E-002, 1.359035E-001
8.700182E-001, 7.321882E-002, 9.358823E-002, 1.352247E-001
8.826730E-001, 7.424402E-002, 9.340882E-002, 1.344756E-001
8.955117E-001, 7.505574E-002, 9.315268E-002, 1.336608E-001
9.085372E-001, 7.568744E-002, 9.283281E-002, 1.327855E-001
9.217522E-001, 7.643709E-002, 9.291492E-002, 1.318555E-001
9.351594E-001, 7.699102E-002, 9.293079E-002, 1.308773E-001
9.487616E-001, 7.742201E-002, 9.287556E-002, 1.300607E-001
9.625617E-001, 7.763651E-002, 9.274699E-002, 1.364761E-001
9.765624E-001, 7.816600E-002, 9.255905E-002, 1.427228E-001
9.907669E-001, 7.856860E-002, 9.230486E-002, 1.487407E-001
1.005178E+000, 7.881083E-002, 9.197197E-002, 1.544688E-001
1.019799E+000, 7.879015E-002, 9.155995E-002, 1.599006E-001
1.034632E+000, 7.852504E-002, 9.107371E-002, 1.654822E-001
1.049681E+000, 7.872086E-002, 9.050422E-002, 1.714266E-001
1.064949E+000, 7.914870E-002, 9.007455E-002, 1.773021E-001
1.080439E+000, 7.965178E-002, 8.990028E-002, 1.831041E-001
1.096154E+000, 8.000107E-002, 8.964906E-002, 1.888297E-001
1.112098E+000, 8.012944E-002, 8.932105E-002, 1.944775E-001
1.128274E+000, 8.009382E-002, 8.894931E-002, 2.000482E-001
1.144685E+000, 8.022796E-002, 8.861284E-002, 2.055441E-001
1.161335E+000, 8.026516E-002, 8.833468E-002, 2.109697E-001
1.178227E+000, 8.028740E-002, 8.797614E-002, 2.163315E-001
1.195365E+000, 8.023299E-002, 8.758929E-002, 2.216379E-001
1.212752E+000, 8.011419E-002, 8.714742E-002, 2.268997E-001
1.230392E+000, 7.999228E-002, 8.712362E-002, 2.321294E-001
1.248288E+000, 7.971843E-002, 8.801155E-002, 2.373414E-001
1.266445E+000, 7.929780E-002, 8.889612E-002, 2.425521E-001
1.284866E+000, 7.871956E-002, 8.943446E-002, 2.477793E-001
1.303555E+000, 7.820969E-002, 8.962535E-002, 2.530423E-001
1.322515E+000, 7.762310E-002, 8.947472E-002, 2.583614E-001
1.341752E+000, 7.689394E-002, 8.901666E-002, 2.637579E-001
1.361268E+000, 7.615817E-002, 8.824943E-002, 2.692532E-001
1.381068E+000, 7.535417E-002, 8.764014E-002, 2.748691E-001
1.401156E+000, 7.444607E-002, 8.719932E-002, 2.806270E-001
1.421536E+000, 7.344494E-002, 8.702976E-002, 2.865474E-001
1.442213E+000, 7.263483E-002, 8.733026E-002, 2.948005E-001
1.463190E+000, 7.185213E-002, 8.769763E-002, 3.083683E-001
1.484473E+000, 7.093848E-002, 8.838554E-002, 3.222277E-001
1.506065E+000, 6.984095E-002, 8.903494E-002, 3.363830E-001
1.527971E+000, 6.902102E-002, 8.966140E-002, 3.508694E-001
1.550196E+000, 6.833418E-002, 9.027378E-002, 3.657325E-001
1.572744E+000, 6.911811E-002, 9.084605E-002, 3.812044E-001
1.595621E+000, 6.978846E-002, 9.140801E-002, 3.971891E-001
1.618829E+000, 7.038921E-002, 9.194522E-002, 4.135721E-001
1.642376E+000, 7.086396E-002, 9.242941E-002, 4.303530E-001
1.666265E+000, 7.110451E-002, 9.288833E-002, 4.475244E-001
1.690501E+000, 7.107839E-002, 9.329483E-002, 4.650715E-001
1.715090E+000, 7.077962E-002, 9.364102E-002, 4.830610E-001
1.740036E+000, 7.126814E-002, 9.392387E-002, 5.014284E-001
1.765346E+000, 7.227031E-002, 9.419790E-002, 5.207526E-001
1.791023E+000, 7.301727E-002, 9.463659E-002, 5.406765E-001
1.817074E+000, 7.350934E-002, 9.502700E-002, 5.609061E-001
1.843504E+000, 7.390858E-002, 9.535514E-002, 5.815483E-001
1.870319E+000, 7.480972E-002, 9.572509E-002, 6.029085E-001
1.897523E+000, 7.546987E-002, 9.616669E-002, 6.250131E-001
1.925123E+000, 7.574973E-002, 9.655295E-002, 6.472989E-001
1.953125E+000, 7.563473E-002, 9.689578E-002, 6.701512E-001
1.981534E+000, 7.512236E-002, 9.717375E-002, 6.937324E-001
2.010356E+000, 7.433450E-002, 9.739831E-002, 7.182741E-001
2.039597E+000, 7.324819E-002, 9.755834E-002, 7.435892E-001
2.069264E+000, 7.183373E-002, 9.764429E-002, 7.691858E-001
2.099362E+000, 7.018248E-002, 9.765311E-002, 7.949722E-001
2.129898E+000, 6.830575E-002, 9.758175E-002, 8.223838E-001
2.160878E+000, 6.628352E-002, 9.742727E-002, 8.502597E-001
2.192309E+000, 6.427551E-002, 9.731128E-002, 8.792470E-001
2.224196E+000, 6.226236E-002, 1.005617E-001, 9.085202E-001
2.256548E+000, 6.330087E-002, 1.039113E-001, 9.380136E-001
2.289370E+000, 6.422479E-002, 1.066990E-001, 9.691454E-001
2.322670E+000, 6.469970E-002, 1.089516E-001, 1.000400E+000
2.356454E+000, 6.508078E-002, 1.103303E-001, 1.033160E+000
2.390729E+000, 6.514036E-002, 1.108446E-001, 1.066030E+000
2.425503E+000, 6.502037E-002, 1.115065E-001, 1.098831E+000
2.460783E+000, 6.487378E-002, 1.120058E-001, 1.131922E+000
2.496576E+000, 6.482354E-002, 1.119759E-001, 1.166118E+000
2.532890E+000, 6.506293E-002, 1.111321E-001, 1.199705E+000
2.569731E+000, 6.541443E-002, 1.095757E-001, 1.233541E+000
2.607109E+000, 6.580023E-002, 1.075726E-001, 1.266436E+000
2.645030E+000, 6.648438E-002, 1.054397E-001, 1.298094E+000
2.683503E+000, 6.909822E-002, 1.045019E-001, 1.328691E+000
2.722536E+000, 7.164794E-002, 1.064762E-001, 1.358958E+000
2.762136E+000, 7.402164E-002, 1.081092E-001, 1.387922E+000
2.802312E+000, 7.617854E-002, 1.093579E-001, 1.414084E+000
2.843072E+000, 7.797290E-002, 1.101556E-001, 1.437561E+000
2.884426E+000, 7.950294E-002, 1.105201E-001, 1.460403E+000
