ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  14
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 8.626559E-002, 1.717333E-001, 1.027476E-001
4.882812E-001, 8.604277E-002, 1.714704E-001, 1.026462E-001
4.953834E-001, 8.591665E-002, 1.710314E-001, 1.025293E-001
5.025890E-001, 8.587433E-002, 1.707800E-001, 1.024662E-001
5.098993E-001, 8.577624E-002, 1.709186E-001, 1.024611E-001
5.173159E-001, 8.562077E-002, 1.709149E-001, 1.024368E-001
5.248405E-001, 8.549832E-002, 1.707938E-001, 1.023582E-001
5.324745E-001, 8.551628E-002, 1.706999E-001, 1.022252E-001
5.402195E-001, 8.558787E-002, 1.706458E-001, 1.020664E-001
5.480772E-001, 8.560827E-002, 1.705219E-001, 1.019237E-001
5.560491E-001, 8.558793E-002, 1.707492E-001, 1.017226E-001
5.641370E-001, 8.552612E-002, 1.710761E-001, 1.014935E-001
5.723426E-001, 8.540916E-002, 1.713217E-001, 1.012150E-001
5.806675E-001, 8.534671E-002, 1.718957E-001, 1.008901E-001
5.891135E-001, 8.534795E-002, 1.726029E-001, 1.005838E-001
5.976824E-001, 8.530410E-002, 1.733016E-001, 1.002937E-001
6.063759E-001, 8.522473E-002, 1.738533E-001, 1.001891E-001
6.151958E-001, 8.509067E-002, 1.744264E-001, 1.002424E-001
6.241440E-001, 8.491688E-002, 1.749443E-001, 1.002448E-001
6.332224E-001, 8.477815E-002, 1.754644E-001, 1.001942E-001
6.424329E-001, 8.468666E-002, 1.759105E-001, 1.000887E-001
6.517773E-001, 8.456233E-002, 1.764030E-001, 1.001777E-001
6.612576E-001, 8.450206E-002, 1.767775E-001, 1.002826E-001
6.708758E-001, 8.449233E-002, 1.773779E-001, 1.003772E-001
6.806339E-001, 8.443252E-002, 1.779184E-001, 1.004659E-001
6.905339E-001, 8.433074E-002, 1.782435E-001, 1.008709E-001
7.005780E-001, 8.423417E-002, 1.783454E-001, 1.013688E-001
7.107681E-001, 8.424967E-002, 1.788268E-001, 1.018341E-001
7.211065E-001, 8.429846E-002, 1.791048E-001, 1.022653E-001
7.315952E-001, 8.430572E-002, 1.791583E-001, 1.026605E-001
7.422365E-001, 8.430409E-002, 1.789800E-001, 1.030178E-001
7.530326E-001, 8.426739E-002, 1.788093E-001, 1.033356E-001
7.639857E-001, 8.418134E-002, 1.790029E-001, 1.036119E-001
7.750981E-001, 8.576263E-002, 1.790145E-001, 1.038447E-001
7.863722E-001, 8.766402E-002, 1.789416E-001, 1.040322E-001
7.978103E-001, 8.954486E-002, 1.789412E-001, 1.041724E-001
8.094147E-001, 9.132780E-002, 1.788933E-001, 1.042632E-001
8.211879E-001, 9.297035E-002, 1.788590E-001, 1.043027E-001
8.331323E-001, 9.454061E-002, 1.787632E-001, 1.042888E-001
8.452505E-001, 9.602778E-002, 1.784934E-001, 1.042195E-001
8.575450E-001, 9.740248E-002, 1.781126E-001, 1.040928E-001
