ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  2
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 4.911457E-002, 1.896077E-001, 7.008874E-002
4.882812E-001, 4.918284E-002, 1.896056E-001, 7.033435E-002
4.953834E-001, 4.925814E-002, 1.896149E-001, 7.053250E-002
5.025890E-001, 4.950516E-002, 1.896378E-001, 7.096943E-002
5.098993E-001, 4.983665E-002, 1.895498E-001, 7.146117E-002
5.173159E-001, 5.015348E-002, 1.894472E-001, 7.191703E-002
5.248405E-001, 5.044387E-002, 1.893032E-001, 7.233475E-002
5.324745E-001, 5.070634E-002, 1.892843E-001, 7.277906E-002
5.402195E-001, 5.093943E-002, 1.891343E-001, 7.323743E-002
5.480772E-001, 5.117404E-002, 1.888873E-001, 7.365878E-002
5.560491E-001, 5.138286E-002, 1.889486E-001, 7.403892E-002
5.641370E-001, 5.156443E-002, 1.890983E-001, 7.437552E-002
5.723426E-001, 5.172413E-002, 1.891822E-001, 7.483029E-002
5.806675E-001, 5.185457E-002, 1.893528E-001, 7.532345E-002
5.891135E-001, 5.198554E-002, 1.893867E-001, 7.580170E-002
5.976824E-001, 5.209202E-002, 1.892796E-001, 7.632991E-002
6.063759E-001, 5.222490E-002, 1.891420E-001, 7.689931E-002
6.151958E-001, 5.233035E-002, 1.892263E-001, 7.743309E-002
6.241440E-001, 5.240118E-002, 1.891871E-001, 7.792897E-002
6.332224E-001, 5.243393E-002, 1.890101E-001, 7.842945E-002
6.424329E-001, 5.242723E-002, 1.889775E-001, 7.892598E-002
6.517773E-001, 5.239699E-002, 1.888546E-001, 7.938506E-002
6.612576E-001, 5.245476E-002, 1.886203E-001, 7.986591E-002
6.708758E-001, 5.247839E-002, 1.884028E-001, 8.041389E-002
6.806339E-001, 5.249384E-002, 1.883037E-001, 8.094642E-002
6.905339E-001, 5.246933E-002, 1.882017E-001, 8.143882E-002
7.005780E-001, 5.241102E-002, 1.880794E-001, 8.188878E-002
7.107681E-001, 5.233773E-002, 1.879576E-001, 8.229591E-002
7.211065E-001, 5.225649E-002, 1.877269E-001, 8.276836E-002
7.315952E-001, 5.218472E-002, 1.873768E-001, 8.319665E-002
7.422365E-001, 5.207402E-002, 1.870145E-001, 8.357843E-002
7.530326E-001, 5.195425E-002, 1.866933E-001, 8.394039E-002
7.639857E-001, 5.189821E-002, 1.862980E-001, 8.428867E-002
7.750981E-001, 5.182696E-002, 1.858787E-001, 8.458620E-002
7.863722E-001, 5.187220E-002, 1.853924E-001, 8.483058E-002
7.978103E-001, 5.189591E-002, 1.848137E-001, 8.501943E-002
8.094147E-001, 5.193769E-002, 1.841269E-001, 8.529900E-002
8.211879E-001, 5.195416E-002, 1.836277E-001, 8.591228E-002
8.331323E-001, 5.263115E-002, 1.832051E-001, 8.796605E-002
8.452505E-001, 5.384883E-002, 1.826558E-001, 8.987278E-002
8.575450E-001, 5.490601E-002, 1.819700E-001, 9.167397E-002
8.700182E-001, 5.584631E-002, 1.812653E-001, 9.312440E-002
8.826730E-001, 5.671097E-002, 1.806208E-001, 9.451292E-002
8.955117E-001, 5.738856E-002, 1.800037E-001, 9.562629E-002
9.085372E-001, 5.791860E-002, 1.792916E-001, 9.683219E-002
9.217522E-001, 5.833587E-002, 1.784576E-001, 9.790668E-002
9.351594E-001, 5.861364E-002, 1.775622E-001, 9.907405E-002
9.487616E-001, 5.909999E-002, 1.766696E-001, 9.992114E-002
9.625617E-001, 5.941954E-002, 1.757659E-001, 1.004038E-001
9.765624E-001, 5.965596E-002, 1.752682E-001, 1.008788E-001
9.907669E-001, 5.988521E-002, 1.748578E-001, 1.009853E-001
1.005178E+000, 5.991339E-002, 1.743598E-001, 1.011411E-001
1.019799E+000, 5.997711E-002, 1.738306E-001, 1.016997E-001
1.034632E+000, 5.988073E-002, 1.735723E-001, 1.022396E-001
1.049681E+000, 5.963056E-002, 1.733419E-001, 1.026860E-001
1.064949E+000, 5.928674E-002, 1.733066E-001, 1.027812E-001
1.080439E+000, 5.879145E-002, 1.732211E-001, 1.028160E-001
1.096154E+000, 5.866538E-002, 1.730494E-001, 1.024085E-001
1.112098E+000, 5.854576E-002, 1.728140E-001, 1.017506E-001
1.128274E+000, 5.876295E-002, 1.726198E-001, 1.007021E-001
1.144685E+000, 5.888790E-002, 1.725077E-001, 9.938407E-002
1.161335E+000, 5.898531E-002, 1.723240E-001, 9.771340E-002
1.178227E+000, 5.895445E-002, 1.721802E-001, 9.563649E-002
1.195365E+000, 5.873776E-002, 1.719676E-001, 9.370252E-002
1.212752E+000, 5.846619E-002, 1.716340E-001, 9.146827E-002
1.230392E+000, 5.823174E-002, 1.711903E-001, 8.896948E-002
1.248288E+000, 5.839303E-002, 1.708260E-001, 8.662639E-002
1.266445E+000, 5.961136E-002, 1.705296E-001, 8.602798E-002
1.284866E+000, 6.050901E-002, 1.701843E-001, 8.596165E-002
1.303555E+000, 6.110445E-002, 1.697810E-001, 8.585080E-002
1.322515E+000, 6.142949E-002, 1.694398E-001, 8.568625E-002
1.341752E+000, 6.152716E-002, 1.695822E-001, 8.545265E-002
1.361268E+000, 6.151192E-002, 1.697119E-001, 8.519010E-002
1.381068E+000, 6.144150E-002, 1.697623E-001, 8.488604E-002
1.401156E+000, 6.134862E-002, 1.698290E-001, 8.453603E-002
1.421536E+000, 6.124946E-002, 1.699931E-001, 8.411603E-002
1.442213E+000, 6.117675E-002, 1.702145E-001, 8.372746E-002
1.463190E+000, 6.117631E-002, 1.705354E-001, 8.332119E-002
1.484473E+000, 6.127603E-002, 1.708848E-001, 8.330183E-002
1.506065E+000, 6.147271E-002, 1.711389E-001, 8.337981E-002
1.527971E+000, 6.175926E-002, 1.713634E-001, 8.360926E-002
1.550196E+000, 6.212149E-002, 1.714901E-001, 8.384242E-002
1.572744E+000, 6.252637E-002, 1.718347E-001, 8.413254E-002
1.595621E+000, 6.293500E-002, 1.721041E-001, 8.438084E-002
1.618829E+000, 6.331258E-002, 1.723020E-001, 8.457515E-002
1.642376E+000, 6.364893E-002, 1.725230E-001, 8.471321E-002
1.666265E+000, 6.385914E-002, 1.727630E-001, 8.479280E-002
1.690501E+000, 6.398677E-002, 1.731729E-001, 8.481647E-002
1.715090E+000, 6.395686E-002, 1.735722E-001, 8.486880E-002
1.740036E+000, 6.376681E-002, 1.738518E-001, 8.485955E-002
1.765346E+000, 6.341080E-002, 1.740518E-001, 8.479970E-002
1.791023E+000, 6.287817E-002, 1.743214E-001, 8.467805E-002
1.817074E+000, 6.223714E-002, 1.746007E-001, 8.448932E-002
1.843504E+000, 6.158176E-002, 1.748939E-001, 8.435843E-002
1.870319E+000, 6.102523E-002, 1.751265E-001, 8.427911E-002
1.897523E+000, 6.161957E-002, 1.752674E-001, 8.421315E-002
1.925123E+000, 6.241105E-002, 1.753746E-001, 8.432212E-002
1.953125E+000, 6.295032E-002, 1.754407E-001, 8.446798E-002
1.981534E+000, 6.364244E-002, 1.755010E-001, 8.471547E-002
2.010356E+000, 6.425058E-002, 1.755878E-001, 8.492628E-002
2.039597E+000, 6.567603E-002, 1.756743E-001, 8.508903E-002
2.069264E+000, 6.810641E-002, 1.757268E-001, 8.522246E-002
2.099362E+000, 7.083783E-002, 1.757202E-001, 8.530414E-002
2.129898E+000, 7.372408E-002, 1.756672E-001, 8.541250E-002
2.160878E+000, 7.654908E-002, 1.764530E-001, 8.641516E-002
2.192309E+000, 7.913157E-002, 1.777674E-001, 8.818454E-002
2.224196E+000, 8.191340E-002, 1.787464E-001, 9.012734E-002
2.256548E+000, 8.465285E-002, 1.793808E-001, 9.222676E-002
2.289370E+000, 8.708027E-002, 1.798011E-001, 9.429095E-002
2.322670E+000, 8.886816E-002, 1.801959E-001, 9.622017E-002
2.356454E+000, 8.998732E-002, 1.813079E-001, 9.791038E-002
2.390729E+000, 9.081867E-002, 1.820077E-001, 9.928486E-002
2.425503E+000, 9.114404E-002, 1.824705E-001, 1.004518E-001
2.460783E+000, 9.099207E-002, 1.823796E-001, 1.011595E-001
2.496576E+000, 9.066810E-002, 1.817975E-001, 1.012493E-001
2.532890E+000, 9.014437E-002, 1.811508E-001, 1.006917E-001
2.569731E+000, 8.941872E-002, 1.804787E-001, 1.000696E-001
2.607109E+000, 8.866114E-002, 1.795450E-001, 9.916438E-002
2.645030E+000, 8.802193E-002, 1.784581E-001, 9.788492E-002
2.683503E+000, 8.752562E-002, 1.770412E-001, 9.612593E-002
2.722536E+000, 8.697098E-002, 1.751922E-001, 9.398086E-002
2.762136E+000, 8.654453E-002, 1.732250E-001, 9.174062E-002
2.802312E+000, 8.603228E-002, 1.729497E-001, 8.942307E-002
2.843072E+000, 8.533137E-002, 1.725353E-001, 8.723706E-002
2.884426E+000, 8.445957E-002, 1.722991E-001, 8.538526E-002
2.926381E+000, 8.379395E-002, 1.720945E-001, 8.403478E-002
2.968946E+000, 8.294792E-002, 1.718773E-001, 8.330024E-002
3.012130E+000, 8.183055E-002, 1.716338E-001, 8.330686E-002
3.055943E+000, 8.070764E-002, 1.712980E-001, 8.388271E-002
3.100393E+000, 7.958063E-002, 1.708874E-001, 8.487705E-002
3.145489E+000, 7.857866E-002, 1.706783E-001, 8.607287E-002
3.191241E+000, 7.784466E-002, 1.703511E-001, 8.730482E-002
3.237659E+000, 7.744499E-002, 1.699262E-001, 8.837102E-002
3.284751E+000, 7.736479E-002, 1.693846E-001, 8.897815E-002
3.332529E+000, 7.753199E-002, 1.691220E-001, 8.949529E-002
3.381002E+000, 7.782004E-002, 1.687702E-001, 9.012584E-002
3.430180E+000, 7.800718E-002, 1.683263E-001, 9.003197E-002
3.480073E+000, 7.790312E-002, 1.680241E-001, 9.015692E-002
3.530692E+000, 7.738260E-002, 1.678024E-001, 9.092279E-002
3.582047E+000, 7.732549E-002, 1.677894E-001, 9.264378E-002
3.634149E+000, 7.749519E-002, 1.680353E-001, 9.371753E-002
3.687009E+000, 7.712588E-002, 1.683491E-001, 9.465273E-002
3.740638E+000, 7.634944E-002, 1.685727E-001, 9.513737E-002
3.795047E+000, 7.547796E-002, 1.686769E-001, 9.558248E-002
3.850247E+000, 7.417553E-002, 1.687001E-001, 9.635311E-002
3.906250E+000, 7.247917E-002, 1.687462E-001, 9.707487E-002
3.963068E+000, 7.057554E-002, 1.687707E-001, 9.747900E-002
4.020712E+000, 6.862482E-002, 1.687164E-001, 9.787059E-002
4.079194E+000, 6.737044E-002, 1.688032E-001, 9.836809E-002
4.138527E+000, 6.763206E-002, 1.689886E-001, 9.880451E-002
4.198724E+000, 6.761277E-002, 1.691381E-001, 9.927660E-002
4.259796E+000, 6.730665E-002, 1.693175E-001, 9.964301E-002
4.321756E+000, 6.650267E-002, 1.694120E-001, 1.000143E-001
4.384617E+000, 6.764521E-002, 1.694592E-001, 1.004138E-001
4.448393E+000, 6.890391E-002, 1.694718E-001, 1.005670E-001
4.513096E+000, 6.996337E-002, 1.695187E-001, 1.007499E-001
4.578741E+000, 7.108717E-002, 1.695887E-001, 1.009285E-001
4.645340E+000, 7.196507E-002, 1.696018E-001, 1.011843E-001
4.712908E+000, 7.254276E-002, 1.695283E-001, 1.011633E-001
4.781459E+000, 7.285220E-002, 1.693750E-001, 1.006832E-001
4.851007E+000, 7.241266E-002, 1.691269E-001, 1.014111E-001
4.921566E+000, 7.229057E-002, 1.688001E-001, 1.031488E-001
4.993152E+000, 7.249800E-002, 1.683517E-001, 1.048323E-001
5.065779E+000, 7.301373E-002, 1.678449E-001, 1.065439E-001
5.139463E+000, 7.396939E-002, 1.672193E-001, 1.084071E-001
5.214218E+000, 7.534277E-002, 1.666227E-001, 1.099024E-001
5.290061E+000, 7.695771E-002, 1.660660E-001, 1.109019E-001
5.367006E+000, 7.858289E-002, 1.673147E-001, 1.119212E-001
5.445071E+000, 8.025009E-002, 1.707505E-001, 1.144208E-001
5.524271E+000, 8.154586E-002, 1.741886E-001, 1.162949E-001
5.604624E+000, 8.261070E-002, 1.776883E-001, 1.173939E-001
5.686145E+000, 8.386723E-002, 1.809327E-001, 1.179834E-001
5.768852E+000, 8.490112E-002, 1.838271E-001, 1.184454E-001
5.852762E+000, 8.578359E-002, 1.862099E-001, 1.185588E-001
5.937892E+000, 8.633737E-002, 1.877846E-001, 1.183494E-001
6.024261E+000, 8.642013E-002, 1.887235E-001, 1.178463E-001
6.111886E+000, 8.603813E-002, 1.887088E-001, 1.169394E-001
6.200785E+000, 8.549491E-002, 1.879106E-001, 1.155536E-001
6.290977E+000, 8.464145E-002, 1.867293E-001, 1.137746E-001
6.382482E+000, 8.354837E-002, 1.848131E-001, 1.116463E-001
6.475317E+000, 8.226319E-002, 1.827129E-001, 1.093038E-001
6.569503E+000, 8.108374E-002, 1.805634E-001, 1.072044E-001
6.665059E+000, 8.002409E-002, 1.779301E-001, 1.053070E-001
