ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  19
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 4.723227E-002, 9.964117E-002, 7.519987E-002
4.882812E-001, 4.714324E-002, 9.950821E-002, 7.510167E-002
4.953834E-001, 4.718912E-002, 9.932330E-002, 7.512338E-002
5.025890E-001, 4.719765E-002, 9.910972E-002, 7.509088E-002
5.098993E-001, 4.716747E-002, 9.893939E-002, 7.505941E-002
5.173159E-001, 4.709727E-002, 9.878474E-002, 7.501338E-002
5.248405E-001, 4.698579E-002, 9.860967E-002, 7.508635E-002
5.324745E-001, 4.683185E-002, 9.843294E-002, 7.510707E-002
5.402195E-001, 4.675020E-002, 9.822707E-002, 7.507358E-002
5.480772E-001, 4.678325E-002, 9.807898E-002, 7.502701E-002
5.560491E-001, 4.677811E-002, 9.795915E-002, 7.512097E-002
5.641370E-001, 4.675587E-002, 9.776443E-002, 7.516343E-002
5.723426E-001, 4.676561E-002, 9.753509E-002, 7.515253E-002
5.806675E-001, 4.673604E-002, 9.726699E-002, 7.508646E-002
5.891135E-001, 4.666571E-002, 9.704274E-002, 7.496347E-002
5.976824E-001, 4.655322E-002, 9.681026E-002, 7.478187E-002
6.063759E-001, 4.639724E-002, 9.650051E-002, 7.457040E-002
6.151958E-001, 4.619647E-002, 9.611185E-002, 7.435612E-002
6.241440E-001, 4.594971E-002, 9.564283E-002, 7.421023E-002
6.332224E-001, 4.565584E-002, 9.543272E-002, 7.442185E-002
6.424329E-001, 4.531482E-002, 9.519905E-002, 7.459763E-002
6.517773E-001, 4.533476E-002, 9.493219E-002, 7.473154E-002
6.612576E-001, 4.549163E-002, 9.465610E-002, 7.482133E-002
6.708758E-001, 4.561478E-002, 9.430417E-002, 7.486039E-002
6.806339E-001, 4.571811E-002, 9.399999E-002, 7.484698E-002
6.905339E-001, 4.580226E-002, 9.365121E-002, 7.493590E-002
7.005780E-001, 4.588652E-002, 9.329765E-002, 7.505348E-002
7.107681E-001, 4.596424E-002, 9.289844E-002, 7.517084E-002
7.211065E-001, 4.619624E-002, 9.243231E-002, 7.525573E-002
7.315952E-001, 4.645925E-002, 9.206259E-002, 7.536619E-002
7.422365E-001, 4.669482E-002, 9.192582E-002, 7.543440E-002
7.530326E-001, 4.690136E-002, 9.172140E-002, 7.545622E-002
7.639857E-001, 4.707514E-002, 9.177697E-002, 7.549898E-002
7.750981E-001, 4.722460E-002, 9.177350E-002, 7.552341E-002
7.863722E-001, 4.739860E-002, 9.170417E-002, 7.549737E-002
7.978103E-001, 4.760360E-002, 9.156770E-002, 7.541770E-002
8.094147E-001, 4.779039E-002, 9.144125E-002, 7.528883E-002
8.211879E-001, 4.794692E-002, 9.143281E-002, 7.513344E-002
8.331323E-001, 4.806796E-002, 9.141928E-002, 7.498033E-002
8.452505E-001, 4.821880E-002, 9.135016E-002, 7.489710E-002
8.575450E-001, 4.835987E-002, 9.128089E-002, 7.476243E-002
8.700182E-001, 4.847771E-002, 9.115724E-002, 7.457179E-002
8.826730E-001, 4.870700E-002, 9.099526E-002, 7.432392E-002
8.955117E-001, 4.891075E-002, 9.080496E-002, 7.403841E-002
