ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  659
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 3.409550E-002, 1.687016E-001, 1.014549E-001
4.882812E-001, 3.399540E-002, 1.691809E-001, 1.014430E-001
4.953834E-001, 3.400268E-002, 1.695527E-001, 1.015681E-001
5.025890E-001, 3.408564E-002, 1.703225E-001, 1.021014E-001
5.098993E-001, 3.418511E-002, 1.709871E-001, 1.025799E-001
5.173159E-001, 3.438448E-002, 1.715387E-001, 1.030011E-001
5.248405E-001, 3.456471E-002, 1.719816E-001, 1.033624E-001
5.324745E-001, 3.473016E-002, 1.723534E-001, 1.036614E-001
5.402195E-001, 3.487287E-002, 1.731163E-001, 1.038957E-001
5.480772E-001, 3.499146E-002, 1.737825E-001, 1.040628E-001
5.560491E-001, 3.508551E-002, 1.743908E-001, 1.041607E-001
5.641370E-001, 3.515482E-002, 1.748905E-001, 1.041871E-001
5.723426E-001, 3.519694E-002, 1.754985E-001, 1.041400E-001
5.806675E-001, 3.521085E-002, 1.763761E-001, 1.040175E-001
5.891135E-001, 3.519559E-002, 1.771483E-001, 1.038179E-001
5.976824E-001, 3.515024E-002, 1.778093E-001, 1.035397E-001
6.063759E-001, 3.507392E-002, 1.783653E-001, 1.031816E-001
6.151958E-001, 3.515100E-002, 1.788015E-001, 1.027426E-001
6.241440E-001, 3.534528E-002, 1.791406E-001, 1.022218E-001
6.332224E-001, 3.551760E-002, 1.793835E-001, 1.016188E-001
6.424329E-001, 3.566689E-002, 1.795060E-001, 1.009334E-001
6.517773E-001, 3.579210E-002, 1.795691E-001, 1.001657E-001
6.612576E-001, 3.589221E-002, 1.803419E-001, 9.931643E-002
6.708758E-001, 3.596619E-002, 1.810822E-001, 9.838644E-002
6.806339E-001, 3.601306E-002, 1.817151E-001, 9.737720E-002
6.905339E-001, 3.603186E-002, 1.822382E-001, 9.636866E-002
7.005780E-001, 3.615158E-002, 1.826389E-001, 9.535608E-002
7.107681E-001, 3.626128E-002, 1.829633E-001, 9.426006E-002
7.211065E-001, 3.634497E-002, 1.832237E-001, 9.308225E-002
7.315952E-001, 3.640163E-002, 1.833546E-001, 9.182483E-002
7.422365E-001, 3.643027E-002, 1.833639E-001, 9.049147E-002
7.530326E-001, 3.642996E-002, 1.832455E-001, 8.974592E-002
7.639857E-001, 3.639980E-002, 1.832248E-001, 9.144889E-002
7.750981E-001, 3.633895E-002, 1.836379E-001, 9.323846E-002
7.863722E-001, 3.625076E-002, 1.839370E-001, 9.604276E-002
7.978103E-001, 3.613350E-002, 1.841221E-001, 9.884866E-002
8.094147E-001, 3.598352E-002, 1.842864E-001, 1.016226E-001
8.211879E-001, 3.580026E-002, 1.845223E-001, 1.043297E-001
8.331323E-001, 3.558328E-002, 1.848040E-001, 1.069654E-001
8.452505E-001, 3.533224E-002, 1.850222E-001, 1.095007E-001
8.575450E-001, 3.504692E-002, 1.851352E-001, 1.118743E-001
8.700182E-001, 3.472725E-002, 1.851632E-001, 1.140519E-001
8.826730E-001, 3.437331E-002, 1.850671E-001, 1.160136E-001
8.955117E-001, 3.398535E-002, 1.848320E-001, 1.177187E-001
9.085372E-001, 3.356379E-002, 1.848864E-001, 1.191400E-001
