ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  7055
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 5.004146E-001, 3.532456E-001, 1.315173E-001
4.882812E-001, 5.000731E-001, 3.574345E-001, 1.325786E-001
4.953834E-001, 4.997911E-001, 3.614697E-001, 1.335918E-001
5.025890E-001, 4.992960E-001, 3.653351E-001, 1.345566E-001
5.098993E-001, 4.988852E-001, 3.690137E-001, 1.354724E-001
5.173159E-001, 4.987237E-001, 3.724881E-001, 1.363335E-001
5.248405E-001, 4.985742E-001, 3.761405E-001, 1.371420E-001
5.324745E-001, 4.982665E-001, 3.799155E-001, 1.378940E-001
5.402195E-001, 4.980148E-001, 3.835458E-001, 1.386216E-001
5.480772E-001, 4.984680E-001, 3.870076E-001, 1.393024E-001
5.560491E-001, 4.990503E-001, 3.903159E-001, 1.399164E-001
5.641370E-001, 4.993896E-001, 3.934648E-001, 1.404615E-001
5.723426E-001, 4.998599E-001, 3.965295E-001, 1.409358E-001
5.806675E-001, 5.015553E-001, 3.995519E-001, 1.413456E-001
5.891135E-001, 5.030350E-001, 4.024335E-001, 1.417211E-001
5.976824E-001, 5.042788E-001, 4.053725E-001, 1.420306E-001
6.063759E-001, 5.052832E-001, 4.083552E-001, 1.422958E-001
6.151958E-001, 5.060540E-001, 4.111276E-001, 1.425172E-001
6.241440E-001, 5.065188E-001, 4.138499E-001, 1.426688E-001
6.332224E-001, 5.066322E-001, 4.165658E-001, 1.427627E-001
6.424329E-001, 5.065044E-001, 4.190927E-001, 1.430412E-001
6.517773E-001, 5.064374E-001, 4.215584E-001, 1.433723E-001
6.612576E-001, 5.064265E-001, 4.241715E-001, 1.436631E-001
6.708758E-001, 5.070211E-001, 4.267167E-001, 1.438891E-001
6.806339E-001, 5.078577E-001, 4.292754E-001, 1.440616E-001
6.905339E-001, 5.089011E-001, 4.316648E-001, 1.441848E-001
7.005780E-001, 5.101221E-001, 4.341389E-001, 1.442522E-001
7.107681E-001, 5.114047E-001, 4.366973E-001, 1.443390E-001
7.211065E-001, 5.129733E-001, 4.390519E-001, 1.443662E-001
7.315952E-001, 5.146867E-001, 4.414381E-001, 1.443357E-001
7.422365E-001, 5.163790E-001, 4.438275E-001, 1.442564E-001
7.530326E-001, 5.183930E-001, 4.461894E-001, 1.441519E-001
7.639857E-001, 5.209336E-001, 4.485190E-001, 1.442066E-001
7.750981E-001, 5.237094E-001, 4.507381E-001, 1.444024E-001
7.863722E-001, 5.264024E-001, 4.529849E-001, 1.446205E-001
7.978103E-001, 5.290642E-001, 4.552089E-001, 1.448054E-001
8.094147E-001, 5.317176E-001, 4.574128E-001, 1.450159E-001
8.211879E-001, 5.342616E-001, 4.597344E-001, 1.453300E-001
8.331323E-001, 5.366960E-001, 4.624737E-001, 1.456540E-001
8.452505E-001, 5.391581E-001, 4.650790E-001, 1.459589E-001
8.575450E-001, 5.414819E-001, 4.674841E-001, 1.463067E-001
8.700182E-001, 5.436196E-001, 4.697004E-001, 1.466674E-001
8.826730E-001, 5.457168E-001, 4.716937E-001, 1.470224E-001
8.955117E-001, 5.477214E-001, 4.732634E-001, 1.474126E-001
9.085372E-001, 5.496433E-001, 4.744514E-001, 1.478290E-001
9.217522E-001, 5.514558E-001, 4.756092E-001, 1.482630E-001
9.351594E-001, 5.532412E-001, 4.765331E-001, 1.487214E-001
9.487616E-001, 5.548645E-001, 4.772961E-001, 1.491985E-001
9.625617E-001, 5.563635E-001, 4.778909E-001, 1.496993E-001
9.765624E-001, 5.577621E-001, 4.787036E-001, 1.502327E-001
9.907669E-001, 5.591201E-001, 4.802168E-001, 1.508024E-001
1.005178E+000, 5.603253E-001, 4.820516E-001, 1.514092E-001
1.019799E+000, 5.615611E-001, 4.837956E-001, 1.520566E-001
1.034632E+000, 5.627073E-001, 4.855183E-001, 1.527548E-001
1.049681E+000, 5.637938E-001, 4.872045E-001, 1.535420E-001
1.064949E+000, 5.649003E-001, 4.892299E-001, 1.543983E-001
1.080439E+000, 5.659693E-001, 4.912364E-001, 1.553090E-001
1.096154E+000, 5.670334E-001, 4.930199E-001, 1.562997E-001
1.112098E+000, 5.681670E-001, 4.945129E-001, 1.573805E-001
1.128274E+000, 5.695363E-001, 4.960577E-001, 1.585762E-001
1.144685E+000, 5.709017E-001, 4.974667E-001, 1.598373E-001
1.161335E+000, 5.725799E-001, 4.988598E-001, 1.611785E-001
1.178227E+000, 5.742059E-001, 5.002297E-001, 1.625865E-001
1.195365E+000, 5.758094E-001, 5.013325E-001, 1.642314E-001
1.212752E+000, 5.773441E-001, 5.025138E-001, 1.661184E-001
1.230392E+000, 5.788589E-001, 5.037992E-001, 1.681349E-001
1.248288E+000, 5.802946E-001, 5.052516E-001, 1.702348E-001
1.266445E+000, 5.818071E-001, 5.067422E-001, 1.724321E-001
1.284866E+000, 5.835927E-001, 5.083631E-001, 1.747904E-001
1.303555E+000, 5.855090E-001, 5.100570E-001, 1.772210E-001
1.322515E+000, 5.875490E-001, 5.118794E-001, 1.797083E-001
1.341752E+000, 5.897580E-001, 5.136173E-001, 1.822412E-001
1.361268E+000, 5.919363E-001, 5.155239E-001, 1.849420E-001
1.381068E+000, 5.941814E-001, 5.173937E-001, 1.877500E-001
1.401156E+000, 5.964235E-001, 5.194502E-001, 1.905906E-001
1.421536E+000, 5.986406E-001, 5.215576E-001, 1.935152E-001
1.442213E+000, 6.006930E-001, 5.238299E-001, 1.964882E-001
1.463190E+000, 6.027603E-001, 5.260147E-001, 1.996028E-001
1.484473E+000, 6.048499E-001, 5.282275E-001, 2.028310E-001
1.506065E+000, 6.067347E-001, 5.304829E-001, 2.061935E-001
1.527971E+000, 6.086024E-001, 5.327997E-001, 2.097779E-001
1.550196E+000, 6.103643E-001, 5.351450E-001, 2.133480E-001
1.572744E+000, 6.123374E-001, 5.373048E-001, 2.171960E-001
1.595621E+000, 6.145378E-001, 5.391477E-001, 2.212296E-001
1.618829E+000, 6.167569E-001, 5.406461E-001, 2.253880E-001
1.642376E+000, 6.194320E-001, 5.420628E-001, 2.299148E-001
