ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 4.349517E-002, 2.137120E-001, 3.001269E-002
4.882812E-001, 4.315919E-002, 2.135432E-001, 3.010402E-002
4.953834E-001, 4.280409E-002, 2.132892E-001, 3.014720E-002
5.025890E-001, 4.243202E-002, 2.132654E-001, 3.014029E-002
5.098993E-001, 4.204538E-002, 2.132022E-001, 3.008155E-002
5.173159E-001, 4.164681E-002, 2.133141E-001, 2.996945E-002
5.248405E-001, 4.123921E-002, 2.134371E-001, 2.980269E-002
5.324745E-001, 4.082869E-002, 2.135947E-001, 2.958027E-002
5.402195E-001, 4.042715E-002, 2.137140E-001, 2.930149E-002
5.480772E-001, 4.002200E-002, 2.139749E-001, 2.915474E-002
5.560491E-001, 3.961188E-002, 2.141443E-001, 2.910423E-002
5.641370E-001, 3.920029E-002, 2.141444E-001, 2.911985E-002
5.723426E-001, 3.879728E-002, 2.139690E-001, 2.910594E-002
5.806675E-001, 3.842807E-002, 2.141828E-001, 2.904002E-002
5.891135E-001, 3.808153E-002, 2.144683E-001, 2.893233E-002
5.976824E-001, 3.776252E-002, 2.146556E-001, 2.878251E-002
6.063759E-001, 3.747600E-002, 2.147645E-001, 2.860260E-002
6.151958E-001, 3.722705E-002, 2.149525E-001, 2.836970E-002
6.241440E-001, 3.702521E-002, 2.150927E-001, 2.808828E-002
6.332224E-001, 3.687957E-002, 2.152601E-001, 2.776439E-002
6.424329E-001, 3.678805E-002, 2.155078E-001, 2.768746E-002
6.517773E-001, 3.675554E-002, 2.156176E-001, 2.765851E-002
6.612576E-001, 3.682826E-002, 2.159493E-001, 2.758029E-002
6.708758E-001, 3.703188E-002, 2.161882E-001, 2.745255E-002
6.806339E-001, 3.730953E-002, 2.163980E-001, 2.727542E-002
6.905339E-001, 3.766302E-002, 2.165888E-001, 2.718580E-002
7.005780E-001, 3.809347E-002, 2.167715E-001, 2.711683E-002
7.107681E-001, 3.860113E-002, 2.171438E-001, 2.707484E-002
7.211065E-001, 3.918543E-002, 2.174341E-001, 2.698867E-002
7.315952E-001, 3.984476E-002, 2.177549E-001, 2.686849E-002
7.422365E-001, 4.057650E-002, 2.180688E-001, 2.675162E-002
7.530326E-001, 4.137687E-002, 2.183113E-001, 2.664523E-002
7.639857E-001, 4.224089E-002, 2.184983E-001, 2.658045E-002
7.750981E-001, 4.316235E-002, 2.187807E-001, 2.650362E-002
7.863722E-001, 4.413369E-002, 2.191120E-001, 2.640769E-002
7.978103E-001, 4.514605E-002, 2.193641E-001, 2.630135E-002
8.094147E-001, 4.618919E-002, 2.196099E-001, 2.616525E-002
8.211879E-001, 4.725153E-002, 2.198233E-001, 2.607724E-002
8.331323E-001, 4.832014E-002, 2.199669E-001, 2.601266E-002
8.452505E-001, 4.938082E-002, 2.199506E-001, 2.592951E-002
8.575450E-001, 5.057110E-002, 2.198401E-001, 2.585241E-002
8.700182E-001, 5.182138E-002, 2.198314E-001, 2.583006E-002
8.826730E-001, 5.308926E-002, 2.198161E-001, 2.579958E-002
8.955117E-001, 5.439042E-002, 2.199709E-001, 2.577052E-002
