ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  258
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 6.293926E-002, 9.911565E-002, 1.363721E-001
4.882812E-001, 6.297339E-002, 9.963539E-002, 1.381777E-001
4.953834E-001, 6.296100E-002, 1.000885E-001, 1.399468E-001
5.025890E-001, 6.290035E-002, 1.004713E-001, 1.416758E-001
5.098993E-001, 6.278973E-002, 1.007803E-001, 1.433609E-001
5.173159E-001, 6.262748E-002, 1.010116E-001, 1.449983E-001
5.248405E-001, 6.241200E-002, 1.011616E-001, 1.465841E-001
5.324745E-001, 6.214178E-002, 1.012266E-001, 1.481143E-001
5.402195E-001, 6.181536E-002, 1.014081E-001, 1.495849E-001
5.480772E-001, 6.158694E-002, 1.019362E-001, 1.509918E-001
5.560491E-001, 6.137436E-002, 1.027493E-001, 1.523311E-001
5.641370E-001, 6.110644E-002, 1.035979E-001, 1.535986E-001
5.723426E-001, 6.078161E-002, 1.043938E-001, 1.547902E-001
5.806675E-001, 6.067856E-002, 1.051333E-001, 1.559021E-001
5.891135E-001, 6.273176E-002, 1.058132E-001, 1.569302E-001
5.976824E-001, 6.468023E-002, 1.064297E-001, 1.578707E-001
6.063759E-001, 6.649540E-002, 1.069792E-001, 1.587198E-001
6.151958E-001, 6.814863E-002, 1.074580E-001, 1.594741E-001
6.241440E-001, 6.961159E-002, 1.078626E-001, 1.601300E-001
6.332224E-001, 7.085679E-002, 1.081891E-001, 1.606844E-001
6.424329E-001, 7.191134E-002, 1.084339E-001, 1.611343E-001
6.517773E-001, 7.272485E-002, 1.087588E-001, 1.614771E-001
6.612576E-001, 7.326024E-002, 1.091320E-001, 1.617102E-001
6.708758E-001, 7.384984E-002, 1.094249E-001, 1.618319E-001
6.806339E-001, 7.451984E-002, 1.096338E-001, 1.618405E-001
6.905339E-001, 7.489613E-002, 1.098969E-001, 1.617347E-001
7.005780E-001, 7.498673E-002, 1.105975E-001, 1.615141E-001
7.107681E-001, 7.537849E-002, 1.112326E-001, 1.611785E-001
7.211065E-001, 7.618034E-002, 1.117985E-001, 1.607285E-001
7.315952E-001, 7.672341E-002, 1.122914E-001, 1.601650E-001
7.422365E-001, 7.695552E-002, 1.127077E-001, 1.594902E-001
7.530326E-001, 7.690717E-002, 1.130436E-001, 1.587064E-001
7.639857E-001, 7.685586E-002, 1.132953E-001, 1.578172E-001
7.750981E-001, 7.691299E-002, 1.134593E-001, 1.568269E-001
7.863722E-001, 7.693985E-002, 1.135318E-001, 1.557405E-001
7.978103E-001, 7.667645E-002, 1.135092E-001, 1.545644E-001
8.094147E-001, 7.704558E-002, 1.133880E-001, 1.533056E-001
8.211879E-001, 7.736372E-002, 1.136486E-001, 1.519723E-001
8.331323E-001, 7.750496E-002, 1.141379E-001, 1.505738E-001
8.452505E-001, 7.739381E-002, 1.145493E-001, 1.491206E-001
8.575450E-001, 7.708645E-002, 1.148789E-001, 1.476243E-001
8.700182E-001, 7.657919E-002, 1.151231E-001, 1.460976E-001
8.826730E-001, 7.614875E-002, 1.153619E-001, 1.445546E-001
8.955117E-001, 7.577144E-002, 1.159017E-001, 1.430103E-001
9.085372E-001, 7.528672E-002, 1.163907E-001, 1.414813E-001
9.217522E-001, 7.452209E-002, 1.168007E-001, 1.399850E-001
9.351594E-001, 7.346877E-002, 1.172138E-001, 1.385403E-001
9.487616E-001, 7.214976E-002, 1.175469E-001, 1.371671E-001
9.625617E-001, 7.235374E-002, 1.177937E-001, 1.358862E-001
9.765624E-001, 7.298398E-002, 1.179507E-001, 1.347197E-001
9.907669E-001, 7.358561E-002, 1.180142E-001, 1.336905E-001
