ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1248
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 8.676761E-002, 8.520473E-002, 4.179205E-002
4.882812E-001, 8.733758E-002, 8.622246E-002, 4.199765E-002
4.953834E-001, 8.786867E-002, 8.730103E-002, 4.218022E-002
5.025890E-001, 8.835919E-002, 8.836629E-002, 4.233790E-002
5.098993E-001, 8.880750E-002, 8.941630E-002, 4.246959E-002
5.173159E-001, 8.921200E-002, 9.046879E-002, 4.263292E-002
5.248405E-001, 8.957114E-002, 9.151721E-002, 4.436551E-002
5.324745E-001, 8.988346E-002, 9.256268E-002, 4.619002E-002
5.402195E-001, 9.015190E-002, 9.360169E-002, 4.809815E-002
5.480772E-001, 9.037125E-002, 9.461852E-002, 5.008022E-002
5.560491E-001, 9.054010E-002, 9.561110E-002, 5.212518E-002
5.641370E-001, 9.065736E-002, 9.657980E-002, 5.422065E-002
5.723426E-001, 9.072212E-002, 9.757341E-002, 5.635290E-002
5.806675E-001, 9.073359E-002, 9.855694E-002, 5.850701E-002
5.891135E-001, 9.081149E-002, 9.953084E-002, 6.066691E-002
5.976824E-001, 9.093496E-002, 1.004767E-001, 6.281551E-002
6.063759E-001, 9.100894E-002, 1.014202E-001, 6.493490E-002
6.151958E-001, 9.103296E-002, 1.023614E-001, 6.700648E-002
6.241440E-001, 9.104868E-002, 1.032940E-001, 6.901122E-002
6.332224E-001, 9.106462E-002, 1.042116E-001, 7.092986E-002
6.424329E-001, 9.103192E-002, 1.050908E-001, 7.274322E-002
6.517773E-001, 9.097572E-002, 1.059565E-001, 7.443250E-002
6.612576E-001, 9.089413E-002, 1.067898E-001, 7.597955E-002
6.708758E-001, 9.252411E-002, 1.075953E-001, 7.736728E-002
6.806339E-001, 9.538027E-002, 1.084283E-001, 7.857991E-002
6.905339E-001, 9.809610E-002, 1.092296E-001, 7.960343E-002
7.005780E-001, 1.006388E-001, 1.101161E-001, 8.042587E-002
7.107681E-001, 1.030358E-001, 1.110067E-001, 8.103764E-002
7.211065E-001, 1.052990E-001, 1.118488E-001, 8.143190E-002
7.315952E-001, 1.076402E-001, 1.126469E-001, 8.160479E-002
7.422365E-001, 1.098611E-001, 1.135150E-001, 8.155564E-002
7.530326E-001, 1.120912E-001, 1.144236E-001, 8.128724E-002
7.639857E-001, 1.141372E-001, 1.152822E-001, 8.081540E-002
7.750981E-001, 1.160654E-001, 1.160882E-001, 8.014019E-002
7.863722E-001, 1.179644E-001, 1.168750E-001, 7.927467E-002
7.978103E-001, 1.196413E-001, 1.176296E-001, 7.825812E-002
8.094147E-001, 1.210646E-001, 1.183610E-001, 7.710146E-002
8.211879E-001, 1.226041E-001, 1.192324E-001, 7.717936E-002
8.331323E-001, 1.240859E-001, 1.200858E-001, 7.848840E-002
8.452505E-001, 1.252911E-001, 1.208956E-001, 7.966486E-002
8.575450E-001, 1.261761E-001, 1.216602E-001, 8.071520E-002
8.700182E-001, 1.268897E-001, 1.238300E-001, 8.164414E-002
8.826730E-001, 1.282102E-001, 1.318373E-001, 8.246421E-002
8.955117E-001, 1.296079E-001, 1.409204E-001, 8.319134E-002
9.085372E-001, 1.311049E-001, 1.497919E-001, 8.386136E-002
9.217522E-001, 1.324646E-001, 1.584696E-001, 8.448386E-002
9.351594E-001, 1.337169E-001, 1.667242E-001, 8.508071E-002
9.487616E-001, 1.348287E-001, 1.747985E-001, 8.567433E-002
9.625617E-001, 1.358477E-001, 1.827023E-001, 8.629216E-002
9.765624E-001, 1.368605E-001, 1.903491E-001, 8.696210E-002
9.907669E-001, 1.377662E-001, 1.973952E-001, 8.771172E-002
1.005178E+000, 1.384938E-001, 2.038871E-001, 8.856718E-002
1.019799E+000, 1.390528E-001, 2.095455E-001, 8.955219E-002
1.034632E+000, 1.394056E-001, 2.146951E-001, 9.068695E-002
1.049681E+000, 1.396186E-001, 2.196779E-001, 9.199704E-002
1.064949E+000, 1.397133E-001, 2.252258E-001, 9.348425E-002
1.080439E+000, 1.398162E-001, 2.305342E-001, 9.515267E-002
1.096154E+000, 1.397989E-001, 2.350478E-001, 9.699898E-002
1.112098E+000, 1.397053E-001, 2.386598E-001, 9.901164E-002
1.128274E+000, 1.394515E-001, 2.413752E-001, 1.011704E-001
1.144685E+000, 1.390631E-001, 2.430419E-001, 1.034459E-001
1.161335E+000, 1.385129E-001, 2.436667E-001, 1.058002E-001
1.178227E+000, 1.378588E-001, 2.444451E-001, 1.081867E-001
1.195365E+000, 1.370020E-001, 2.445170E-001, 1.105516E-001
1.212752E+000, 1.358523E-001, 2.436707E-001, 1.128347E-001
1.230392E+000, 1.347545E-001, 2.417620E-001, 1.149783E-001
1.248288E+000, 1.337350E-001, 2.396298E-001, 1.169271E-001
1.266445E+000, 1.328471E-001, 2.369285E-001, 1.185988E-001
1.284866E+000, 1.321639E-001, 2.336474E-001, 1.199292E-001
1.303555E+000, 1.320348E-001, 2.295613E-001, 1.208597E-001
1.322515E+000, 1.323052E-001, 2.253177E-001, 1.214737E-001
1.341752E+000, 1.325909E-001, 2.207345E-001, 1.216068E-001
1.361268E+000, 1.327041E-001, 2.156776E-001, 1.212305E-001
1.381068E+000, 1.326463E-001, 2.101479E-001, 1.203337E-001
1.401156E+000, 1.324922E-001, 2.040992E-001, 1.190494E-001
1.421536E+000, 1.319465E-001, 1.977955E-001, 1.172793E-001
1.442213E+000, 1.309941E-001, 1.912300E-001, 1.150567E-001
1.463190E+000, 1.296463E-001, 1.845409E-001, 1.132511E-001
1.484473E+000, 1.281106E-001, 1.779114E-001, 1.127006E-001
1.506065E+000, 1.263320E-001, 1.715527E-001, 1.122366E-001
1.527971E+000, 1.242782E-001, 1.656081E-001, 1.114934E-001
1.550196E+000, 1.217746E-001, 1.601361E-001, 1.104044E-001
1.572744E+000, 1.189880E-001, 1.552397E-001, 1.090244E-001
1.595621E+000, 1.158944E-001, 1.509821E-001, 1.074388E-001
1.618829E+000, 1.125779E-001, 1.473845E-001, 1.057282E-001
1.642376E+000, 1.091356E-001, 1.444247E-001, 1.039787E-001
1.666265E+000, 1.055097E-001, 1.420396E-001, 1.022967E-001
1.690501E+000, 1.018536E-001, 1.401293E-001, 1.007442E-001
1.715090E+000, 9.826440E-002, 1.385644E-001, 9.940196E-002
1.740036E+000, 9.462655E-002, 1.371947E-001, 9.833332E-002
1.765346E+000, 9.286105E-002, 1.358604E-001, 9.824740E-002
1.791023E+000, 9.328271E-002, 1.355092E-001, 1.005877E-001
1.817074E+000, 9.367365E-002, 1.354785E-001, 1.032423E-001
1.843504E+000, 9.403326E-002, 1.353786E-001, 1.060811E-001
1.870319E+000, 9.447412E-002, 1.352451E-001, 1.090463E-001
1.897523E+000, 9.539833E-002, 1.351076E-001, 1.133817E-001
1.925123E+000, 9.625842E-002, 1.348788E-001, 1.211923E-001
1.953125E+000, 9.691077E-002, 1.345571E-001, 1.294669E-001
1.981534E+000, 9.739123E-002, 1.342671E-001, 1.381441E-001
2.010356E+000, 9.788764E-002, 1.346682E-001, 1.471139E-001
2.039597E+000, 9.874188E-002, 1.364357E-001, 1.562264E-001
2.069264E+000, 9.947532E-002, 1.379136E-001, 1.653059E-001
2.099362E+000, 1.001536E-001, 1.390002E-001, 1.741712E-001
2.129898E+000, 1.006581E-001, 1.397058E-001, 1.826567E-001
2.160878E+000, 1.010759E-001, 1.399114E-001, 1.906343E-001
2.192309E+000, 1.015785E-001, 1.396386E-001, 1.980310E-001
2.224196E+000, 1.020154E-001, 1.388901E-001, 2.048398E-001
2.256548E+000, 1.024532E-001, 1.376905E-001, 2.111226E-001
2.289370E+000, 1.028144E-001, 1.360485E-001, 2.170032E-001
2.322670E+000, 1.034243E-001, 1.340389E-001, 2.226524E-001
2.356454E+000, 1.038484E-001, 1.321112E-001, 2.282666E-001
2.390729E+000, 1.043102E-001, 1.322460E-001, 2.340454E-001
2.425503E+000, 1.072542E-001, 1.319889E-001, 2.401710E-001
2.460783E+000, 1.115550E-001, 1.314245E-001, 2.467946E-001
2.496576E+000, 1.165487E-001, 1.308662E-001, 2.540330E-001
2.532890E+000, 1.220518E-001, 1.306242E-001, 2.619752E-001
2.569731E+000, 1.278521E-001, 1.303350E-001, 2.706972E-001
2.607109E+000, 1.337385E-001, 1.299736E-001, 2.802803E-001
2.645030E+000, 1.393531E-001, 1.325671E-001, 2.908232E-001
2.683503E+000, 1.451714E-001, 1.359092E-001, 3.024434E-001
2.722536E+000, 1.504982E-001, 1.395029E-001, 3.152572E-001
2.762136E+000, 1.556087E-001, 1.433700E-001, 3.293384E-001
2.802312E+000, 1.602726E-001, 1.474313E-001, 3.446562E-001
2.843072E+000, 1.638413E-001, 1.515898E-001, 3.610021E-001
2.884426E+000, 1.669145E-001, 1.556031E-001, 3.781557E-001
2.926381E+000, 1.692974E-001, 1.592747E-001, 3.958778E-001
2.968946E+000, 1.712497E-001, 1.626018E-001, 4.140498E-001
3.012130E+000, 1.723831E-001, 1.651378E-001, 4.314847E-001
3.055943E+000, 1.735352E-001, 1.666690E-001, 4.472355E-001
3.100393E+000, 1.742699E-001, 1.671266E-001, 4.601034E-001
3.145489E+000, 1.753906E-001, 1.664523E-001, 4.698966E-001
3.191241E+000, 1.756460E-001, 1.709362E-001, 4.781210E-001
3.237659E+000, 1.758556E-001, 1.760783E-001, 4.847410E-001
3.284751E+000, 1.757666E-001, 1.806340E-001, 4.865162E-001
3.332529E+000, 1.754579E-001, 1.844575E-001, 4.827035E-001
3.381002E+000, 1.748917E-001, 1.874470E-001, 4.732420E-001
3.430180E+000, 1.743443E-001, 1.895505E-001, 4.583009E-001
3.480073E+000, 1.741584E-001, 1.907683E-001, 4.381861E-001
3.530692E+000, 1.763492E-001, 1.911500E-001, 4.241536E-001
3.582047E+000, 1.779080E-001, 1.908417E-001, 4.357244E-001
3.634149E+000, 1.788602E-001, 1.899900E-001, 4.453545E-001
3.687009E+000, 1.792668E-001, 1.886575E-001, 4.525488E-001
3.740638E+000, 1.789307E-001, 1.873602E-001, 4.565323E-001
3.795047E+000, 1.782311E-001, 1.859129E-001, 4.568869E-001
3.850247E+000, 1.768739E-001, 1.843738E-001, 4.556689E-001
3.906250E+000, 1.752372E-001, 1.877196E-001, 4.514052E-001
3.963068E+000, 1.730756E-001, 1.925871E-001, 4.451804E-001
4.020712E+000, 1.705972E-001, 1.966309E-001, 4.461578E-001
4.079194E+000, 1.678046E-001, 1.998415E-001, 4.437804E-001
4.138527E+000, 1.643933E-001, 2.022512E-001, 4.389640E-001
4.198724E+000, 1.617159E-001, 2.037690E-001, 4.476078E-001
4.259796E+000, 1.610775E-001, 2.046711E-001, 4.770275E-001
4.321756E+000, 1.601018E-001, 2.044889E-001, 5.027599E-001
4.384617E+000, 1.590070E-001, 2.035495E-001, 5.236101E-001
4.448393E+000, 1.579879E-001, 2.021408E-001, 5.397202E-001
4.513096E+000, 1.575804E-001, 1.992458E-001, 5.522845E-001
4.578741E+000, 1.579516E-001, 1.954008E-001, 5.631437E-001
4.645340E+000, 1.591062E-001, 1.896480E-001, 5.721584E-001
4.712908E+000, 1.610569E-001, 1.868377E-001, 5.806987E-001
4.781459E+000, 1.636136E-001, 1.910090E-001, 5.901859E-001
4.851007E+000, 1.664965E-001, 1.942454E-001, 6.001245E-001
4.921566E+000, 1.695444E-001, 1.971314E-001, 6.104344E-001
4.993152E+000, 1.724320E-001, 2.004044E-001, 6.224103E-001
5.065779E+000, 1.742676E-001, 2.034543E-001, 6.342418E-001
5.139463E+000, 1.752002E-001, 2.053687E-001, 6.447240E-001
5.214218E+000, 1.751199E-001, 2.063642E-001, 6.537318E-001
5.290061E+000, 1.745181E-001, 2.075281E-001, 6.598606E-001
5.367006E+000, 1.727945E-001, 2.079456E-001, 6.625562E-001
5.445071E+000, 1.698847E-001, 2.065590E-001, 6.623871E-001
5.524271E+000, 1.722409E-001, 2.038973E-001, 6.578411E-001
5.604624E+000, 1.750094E-001, 2.003955E-001, 6.513121E-001
5.686145E+000, 1.760078E-001, 1.965070E-001, 6.427017E-001
5.768852E+000, 1.753932E-001, 1.928066E-001, 6.336054E-001
5.852762E+000, 1.733604E-001, 1.896519E-001, 6.259036E-001
5.937892E+000, 1.698974E-001, 1.871185E-001, 6.191389E-001
6.024261E+000, 1.703518E-001, 1.853112E-001, 6.128836E-001
6.111886E+000, 1.699558E-001, 1.842883E-001, 6.058257E-001
6.200785E+000, 1.690414E-001, 1.840802E-001, 5.960551E-001
6.290977E+000, 1.674783E-001, 1.847329E-001, 5.824026E-001
6.382482E+000, 1.660389E-001, 1.863666E-001, 5.629197E-001
6.475317E+000, 1.650037E-001, 1.890000E-001, 5.379285E-001
