ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1245
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 8.695510E-002, 6.253774E-002, 6.596781E-002
4.882812E-001, 8.708744E-002, 6.314326E-002, 6.617311E-002
4.953834E-001, 8.743729E-002, 6.375765E-002, 6.632936E-002
5.025890E-001, 8.778157E-002, 6.436733E-002, 6.643419E-002
5.098993E-001, 8.807844E-002, 6.495876E-002, 6.648520E-002
5.173159E-001, 8.832628E-002, 6.552765E-002, 6.647998E-002
5.248405E-001, 8.852354E-002, 6.608835E-002, 6.641965E-002
5.324745E-001, 8.866882E-002, 6.664927E-002, 6.631853E-002
5.402195E-001, 8.876076E-002, 6.721547E-002, 6.617139E-002
5.480772E-001, 8.879814E-002, 6.777552E-002, 6.596000E-002
5.560491E-001, 8.877987E-002, 6.833497E-002, 6.637040E-002
5.641370E-001, 8.870503E-002, 6.893923E-002, 6.683358E-002
5.723426E-001, 8.857282E-002, 6.951730E-002, 6.726250E-002
5.806675E-001, 8.838663E-002, 7.009461E-002, 6.765149E-002
5.891135E-001, 8.835627E-002, 7.069417E-002, 6.800023E-002
5.976824E-001, 8.828628E-002, 7.139751E-002, 6.836134E-002
6.063759E-001, 8.816089E-002, 7.210192E-002, 6.885841E-002
6.151958E-001, 8.797967E-002, 7.279746E-002, 6.939185E-002
6.241440E-001, 8.774875E-002, 7.347569E-002, 6.988928E-002
6.332224E-001, 8.746386E-002, 7.426903E-002, 7.034836E-002
6.424329E-001, 8.712317E-002, 7.506610E-002, 7.076664E-002
6.517773E-001, 8.673733E-002, 7.584554E-002, 7.116632E-002
6.612576E-001, 8.630617E-002, 7.660314E-002, 7.154845E-002
6.708758E-001, 8.583292E-002, 7.733548E-002, 7.188486E-002
6.806339E-001, 8.530685E-002, 7.805524E-002, 7.220471E-002
6.905339E-001, 8.472946E-002, 7.880467E-002, 7.250585E-002
7.005780E-001, 8.410257E-002, 7.953084E-002, 7.276711E-002
7.107681E-001, 8.342834E-002, 8.030263E-002, 7.313612E-002
7.211065E-001, 8.272684E-002, 8.104927E-002, 7.384329E-002
7.315952E-001, 8.199061E-002, 8.176660E-002, 7.452066E-002
7.422365E-001, 8.121375E-002, 8.245875E-002, 7.516598E-002
7.530326E-001, 8.039968E-002, 8.311781E-002, 7.577692E-002
