ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  856
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 3.763587E-002, 1.435850E-001, 1.312812E-001
4.882812E-001, 3.764012E-002, 1.422054E-001, 1.306536E-001
4.953834E-001, 3.762148E-002, 1.407323E-001, 1.305101E-001
5.025890E-001, 3.757955E-002, 1.391706E-001, 1.313311E-001
5.098993E-001, 3.751399E-002, 1.375261E-001, 1.320687E-001
5.173159E-001, 3.742452E-002, 1.361201E-001, 1.327178E-001
5.248405E-001, 3.731094E-002, 1.348813E-001, 1.332738E-001
5.324745E-001, 3.717312E-002, 1.335406E-001, 1.337321E-001
5.402195E-001, 3.701102E-002, 1.321012E-001, 1.341614E-001
5.480772E-001, 3.682468E-002, 1.305669E-001, 1.344920E-001
5.560491E-001, 3.661422E-002, 1.289422E-001, 1.347383E-001
5.641370E-001, 3.637989E-002, 1.272325E-001, 1.349357E-001
5.723426E-001, 3.627635E-002, 1.254439E-001, 1.350605E-001
5.806675E-001, 3.634674E-002, 1.235832E-001, 1.350725E-001
5.891135E-001, 3.639906E-002, 1.216972E-001, 1.349840E-001
5.976824E-001, 3.643744E-002, 1.215227E-001, 1.352802E-001
6.063759E-001, 3.645719E-002, 1.212495E-001, 1.355751E-001
6.151958E-001, 3.645815E-002, 1.208711E-001, 1.357587E-001
6.241440E-001, 3.644023E-002, 1.204329E-001, 1.358263E-001
6.332224E-001, 3.640736E-002, 1.203540E-001, 1.357735E-001
6.424329E-001, 3.635641E-002, 1.201757E-001, 1.355956E-001
6.517773E-001, 3.645130E-002, 1.198949E-001, 1.352884E-001
6.612576E-001, 3.664303E-002, 1.195295E-001, 1.348478E-001
6.708758E-001, 3.675017E-002, 1.190616E-001, 1.355259E-001
6.806339E-001, 3.677495E-002, 1.184916E-001, 1.366164E-001
6.905339E-001, 3.672261E-002, 1.180766E-001, 1.376326E-001
7.005780E-001, 3.658999E-002, 1.179716E-001, 1.389174E-001
7.107681E-001, 3.638534E-002, 1.181399E-001, 1.404053E-001
7.211065E-001, 3.633179E-002, 1.182192E-001, 1.418389E-001
7.315952E-001, 3.629454E-002, 1.184737E-001, 1.432202E-001
7.422365E-001, 3.623017E-002, 1.189140E-001, 1.445450E-001
7.530326E-001, 3.611844E-002, 1.192848E-001, 1.458105E-001
7.639857E-001, 3.594827E-002, 1.195729E-001, 1.470058E-001
7.750981E-001, 3.598267E-002, 1.197819E-001, 1.481265E-001
7.863722E-001, 3.819792E-002, 1.199046E-001, 1.491682E-001
7.978103E-001, 4.034656E-002, 1.199509E-001, 1.501358E-001
8.094147E-001, 4.242359E-002, 1.199121E-001, 1.510181E-001
8.211879E-001, 4.442503E-002, 1.197806E-001, 1.518087E-001
8.331323E-001, 4.634788E-002, 1.220598E-001, 1.525033E-001
8.452505E-001, 4.819003E-002, 1.251404E-001, 1.530976E-001
8.575450E-001, 4.995016E-002, 1.283164E-001, 1.535875E-001
8.700182E-001, 5.162760E-002, 1.315511E-001, 1.539782E-001
8.826730E-001, 5.322215E-002, 1.348045E-001, 1.542605E-001
8.955117E-001, 5.473388E-002, 1.380341E-001, 1.544271E-001
9.085372E-001, 5.616290E-002, 1.411944E-001, 1.544742E-001
9.217522E-001, 5.750914E-002, 1.442381E-001, 1.544389E-001
9.351594E-001, 5.877211E-002, 1.471167E-001, 1.542910E-001
9.487616E-001, 5.995068E-002, 1.497806E-001, 1.540188E-001
9.625617E-001, 6.104285E-002, 1.521805E-001, 1.536167E-001
9.765624E-001, 6.204562E-002, 1.542679E-001, 1.530824E-001
9.907669E-001, 6.295486E-002, 1.572168E-001, 1.524143E-001
1.005178E+000, 6.376521E-002, 1.602607E-001, 1.516110E-001
1.019799E+000, 6.447016E-002, 1.630242E-001, 1.506716E-001
1.034632E+000, 6.506211E-002, 1.654590E-001, 1.495960E-001
1.049681E+000, 6.553259E-002, 1.675410E-001, 1.483843E-001
1.064949E+000, 6.587247E-002, 1.692316E-001, 1.470377E-001
1.080439E+000, 6.607241E-002, 1.704749E-001, 1.460952E-001
1.096154E+000, 6.612328E-002, 1.712680E-001, 1.452228E-001
1.112098E+000, 6.601664E-002, 1.715713E-001, 1.442279E-001
1.128274E+000, 6.574538E-002, 1.713427E-001, 1.431520E-001
1.144685E+000, 6.530423E-002, 1.719402E-001, 1.434753E-001
1.161335E+000, 6.469037E-002, 1.729107E-001, 1.436899E-001
1.178227E+000, 6.390398E-002, 1.735189E-001, 1.438364E-001
1.195365E+000, 6.294870E-002, 1.736521E-001, 1.439329E-001
1.212752E+000, 6.191441E-002, 1.732486E-001, 1.439678E-001
1.230392E+000, 6.080731E-002, 1.732756E-001, 1.439037E-001
1.248288E+000, 5.955353E-002, 1.741093E-001, 1.437202E-001
1.266445E+000, 5.817570E-002, 1.744947E-001, 1.434148E-001
1.284866E+000, 5.678485E-002, 1.744951E-001, 1.431183E-001
1.303555E+000, 5.530019E-002, 1.740014E-001, 1.456603E-001
1.322515E+000, 5.373873E-002, 1.729952E-001, 1.476661E-001
1.341752E+000, 5.215448E-002, 1.714916E-001, 1.491610E-001
1.361268E+000, 5.054326E-002, 1.695469E-001, 1.500915E-001
1.381068E+000, 4.892244E-002, 1.672233E-001, 1.504542E-001
1.401156E+000, 4.731770E-002, 1.645298E-001, 1.502668E-001
1.421536E+000, 4.575288E-002, 1.615265E-001, 1.495588E-001
1.442213E+000, 4.424911E-002, 1.582629E-001, 1.572702E-001
1.463190E+000, 4.282415E-002, 1.548132E-001, 1.659845E-001
1.484473E+000, 4.150706E-002, 1.512629E-001, 1.751795E-001
1.506065E+000, 4.032462E-002, 1.477029E-001, 1.847045E-001
1.527971E+000, 3.926311E-002, 1.442282E-001, 1.944005E-001
1.550196E+000, 3.838068E-002, 1.409346E-001, 2.041578E-001
1.572744E+000, 3.767726E-002, 1.379243E-001, 2.139316E-001
1.595621E+000, 3.710608E-002, 1.353081E-001, 2.234583E-001
1.618829E+000, 3.683545E-002, 1.331618E-001, 2.326314E-001
1.642376E+000, 3.684025E-002, 1.316276E-001, 2.415882E-001
1.666265E+000, 3.687437E-002, 1.306956E-001, 2.504598E-001
1.690501E+000, 3.693500E-002, 1.303902E-001, 2.588598E-001
1.715090E+000, 3.701668E-002, 1.307266E-001, 2.666953E-001
1.740036E+000, 3.740660E-002, 1.317268E-001, 2.743516E-001
1.765346E+000, 3.804523E-002, 1.333350E-001, 2.818522E-001
1.791023E+000, 3.886216E-002, 1.354992E-001, 2.890860E-001
1.817074E+000, 3.985628E-002, 1.382332E-001, 2.960514E-001
1.843504E+000, 4.101947E-002, 1.412973E-001, 3.028826E-001
1.870319E+000, 4.233527E-002, 1.445664E-001, 3.098376E-001
1.897523E+000, 4.377858E-002, 1.479014E-001, 3.167972E-001
1.925123E+000, 4.531639E-002, 1.511544E-001, 3.240131E-001
1.953125E+000, 4.690987E-002, 1.541904E-001, 3.312911E-001
1.981534E+000, 4.851742E-002, 1.570049E-001, 3.386640E-001
2.010356E+000, 5.009869E-002, 1.593469E-001, 3.461332E-001
2.039597E+000, 5.161875E-002, 1.610917E-001, 3.536666E-001
2.069264E+000, 5.305187E-002, 1.621635E-001, 3.619639E-001
2.099362E+000, 5.438401E-002, 1.624847E-001, 3.706253E-001
2.129898E+000, 5.561332E-002, 1.620021E-001, 3.792112E-001
2.160878E+000, 5.674807E-002, 1.607192E-001, 3.876112E-001
2.192309E+000, 5.780180E-002, 1.586836E-001, 3.957200E-001
2.224196E+000, 5.878602E-002, 1.560434E-001, 4.034537E-001
2.256548E+000, 5.993548E-002, 1.528687E-001, 4.107653E-001
2.289370E+000, 6.114043E-002, 1.493032E-001, 4.178131E-001
2.322670E+000, 6.227007E-002, 1.455452E-001, 4.245194E-001
2.356454E+000, 6.325696E-002, 1.430494E-001, 4.310016E-001
2.390729E+000, 6.427669E-002, 1.432602E-001, 4.377587E-001
2.425503E+000, 6.517107E-002, 1.427567E-001, 4.455543E-001
2.460783E+000, 6.575492E-002, 1.413848E-001, 4.538195E-001
2.496576E+000, 6.603136E-002, 1.392767E-001, 4.628309E-001
2.532890E+000, 6.561663E-002, 1.386498E-001, 4.729056E-001
2.569731E+000, 6.620908E-002, 1.380080E-001, 4.840241E-001
2.607109E+000, 6.653209E-002, 1.364534E-001, 4.962932E-001
2.645030E+000, 6.630567E-002, 1.389416E-001, 5.098531E-001
2.683503E+000, 6.567150E-002, 1.431072E-001, 5.244309E-001
2.722536E+000, 6.592854E-002, 1.477864E-001, 5.407955E-001
2.762136E+000, 6.713741E-002, 1.526916E-001, 5.578787E-001
2.802312E+000, 6.765910E-002, 1.575103E-001, 5.749203E-001
2.843072E+000, 6.749488E-002, 1.619281E-001, 5.955361E-001
2.884426E+000, 6.700538E-002, 1.656545E-001, 6.228379E-001
2.926381E+000, 7.140326E-002, 1.686898E-001, 6.529545E-001
2.968946E+000, 7.542165E-002, 1.708607E-001, 6.829955E-001
3.012130E+000, 7.898897E-002, 1.718703E-001, 7.109454E-001
3.055943E+000, 8.205819E-002, 1.716981E-001, 7.359559E-001
3.100393E+000, 8.460613E-002, 1.704684E-001, 7.609748E-001
3.145489E+000, 8.699534E-002, 1.683186E-001, 7.831393E-001
3.191241E+000, 8.889091E-002, 1.654763E-001, 8.006452E-001
3.237659E+000, 9.030671E-002, 1.622465E-001, 8.135850E-001
3.284751E+000, 9.125780E-002, 1.589585E-001, 8.224390E-001
3.332529E+000, 9.175208E-002, 1.559306E-001, 8.288195E-001
3.381002E+000, 9.178523E-002, 1.534346E-001, 8.308409E-001
3.430180E+000, 9.137953E-002, 1.516727E-001, 8.318102E-001
3.480073E+000, 9.051918E-002, 1.515478E-001, 8.298716E-001
3.530692E+000, 8.975297E-002, 1.520963E-001, 8.237215E-001
3.582047E+000, 9.135982E-002, 1.527396E-001, 8.132803E-001
3.634149E+000, 9.272885E-002, 1.536379E-001, 7.979604E-001
3.687009E+000, 9.379619E-002, 1.548332E-001, 7.780045E-001
3.740638E+000, 9.450386E-002, 1.562483E-001, 7.526495E-001
3.795047E+000, 9.480852E-002, 1.577151E-001, 7.268848E-001
3.850247E+000, 9.471348E-002, 1.590278E-001, 7.058771E-001
3.906250E+000, 9.425814E-002, 1.605568E-001, 7.000856E-001
3.963068E+000, 9.350242E-002, 1.640419E-001, 6.891027E-001
4.020712E+000, 9.256015E-002, 1.672406E-001, 6.796458E-001
4.079194E+000, 9.150440E-002, 1.698540E-001, 6.651172E-001
4.138527E+000, 9.019180E-002, 1.716620E-001, 6.462421E-001
4.198724E+000, 8.866967E-002, 1.726008E-001, 6.249000E-001
4.259796E+000, 8.696510E-002, 1.728166E-001, 6.031680E-001
4.321756E+000, 8.511083E-002, 1.785985E-001, 5.830257E-001
4.384617E+000, 8.305840E-002, 1.867977E-001, 5.662004E-001
4.448393E+000, 8.108246E-002, 1.959013E-001, 5.535069E-001
4.513096E+000, 8.283614E-002, 2.053251E-001, 5.446572E-001
4.578741E+000, 8.606292E-002, 2.143909E-001, 5.398304E-001
4.645340E+000, 9.127986E-002, 2.224191E-001, 5.387440E-001
4.712908E+000, 9.697559E-002, 2.288223E-001, 5.436732E-001
4.781459E+000, 1.030389E-001, 2.348108E-001, 5.531685E-001
4.851007E+000, 1.094287E-001, 2.388055E-001, 5.663339E-001
4.921566E+000, 1.162311E-001, 2.423176E-001, 5.820296E-001
4.993152E+000, 1.230784E-001, 2.566459E-001, 5.990285E-001
5.065779E+000, 1.298031E-001, 2.701378E-001, 6.161311E-001
5.139463E+000, 1.363068E-001, 2.822974E-001, 6.322161E-001
5.214218E+000, 1.422669E-001, 2.928327E-001, 6.462358E-001
5.290061E+000, 1.475680E-001, 3.027126E-001, 6.571867E-001
5.367006E+000, 1.521563E-001, 3.112213E-001, 6.646215E-001
5.445071E+000, 1.559289E-001, 3.183593E-001, 6.680273E-001
5.524271E+000, 1.588773E-001, 3.243453E-001, 6.699199E-001
5.604624E+000, 1.608501E-001, 3.292346E-001, 6.659197E-001
5.686145E+000, 1.619780E-001, 3.332843E-001, 6.561208E-001
5.768852E+000, 1.622226E-001, 3.367675E-001, 6.415529E-001
5.852762E+000, 1.628704E-001, 3.399372E-001, 6.240919E-001
