ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  2634
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 6.942165E-002, 9.054683E-002, 1.125762E-001
4.882812E-001, 6.963095E-002, 9.010490E-002, 1.134167E-001
4.953834E-001, 6.995394E-002, 8.958178E-002, 1.142724E-001
5.025890E-001, 7.039389E-002, 8.897612E-002, 1.151490E-001
5.098993E-001, 7.095297E-002, 8.852971E-002, 1.160523E-001
5.173159E-001, 7.163218E-002, 8.896117E-002, 1.169888E-001
5.248405E-001, 7.243123E-002, 8.934624E-002, 1.179652E-001
5.324745E-001, 7.334836E-002, 8.967892E-002, 1.189886E-001
5.402195E-001, 7.438030E-002, 9.016787E-002, 1.200664E-001
5.480772E-001, 7.552212E-002, 9.067751E-002, 1.212061E-001
5.560491E-001, 7.676720E-002, 9.114306E-002, 1.224156E-001
5.641370E-001, 7.810706E-002, 9.156919E-002, 1.237026E-001
5.723426E-001, 7.953139E-002, 9.199025E-002, 1.250750E-001
5.806675E-001, 8.102802E-002, 9.242006E-002, 1.265404E-001
5.891135E-001, 8.258284E-002, 9.283181E-002, 1.281063E-001
5.976824E-001, 8.417989E-002, 9.319169E-002, 1.297799E-001
6.063759E-001, 8.580143E-002, 9.349734E-002, 1.315676E-001
6.151958E-001, 8.742797E-002, 9.376023E-002, 1.334753E-001
6.241440E-001, 8.903849E-002, 9.396964E-002, 1.355083E-001
6.332224E-001, 9.061054E-002, 9.411936E-002, 1.376705E-001
6.424329E-001, 9.212055E-002, 9.423949E-002, 1.399650E-001
6.517773E-001, 9.354404E-002, 9.431041E-002, 1.423933E-001
6.612576E-001, 9.485599E-002, 9.436593E-002, 1.449579E-001
6.708758E-001, 9.608670E-002, 9.439285E-002, 1.476611E-001
6.806339E-001, 9.716402E-002, 9.435543E-002, 1.504935E-001
6.905339E-001, 9.806128E-002, 9.425215E-002, 1.534500E-001
7.005780E-001, 9.925964E-002, 9.411114E-002, 1.565233E-001
7.107681E-001, 1.004039E-001, 9.393979E-002, 1.597041E-001
7.211065E-001, 1.014985E-001, 9.370152E-002, 1.629810E-001
7.315952E-001, 1.024599E-001, 9.339441E-002, 1.663402E-001
7.422365E-001, 1.032353E-001, 9.345891E-002, 1.697663E-001
7.530326E-001, 1.037903E-001, 9.355133E-002, 1.732607E-001
7.639857E-001, 1.041091E-001, 9.363381E-002, 1.767877E-001
7.750981E-001, 1.042216E-001, 9.370970E-002, 1.803222E-001
7.863722E-001, 1.040545E-001, 9.372787E-002, 1.838426E-001
7.978103E-001, 1.037953E-001, 9.372415E-002, 1.873269E-001
8.094147E-001, 1.032866E-001, 9.370969E-002, 1.907532E-001
8.211879E-001, 1.024858E-001, 9.394551E-002, 1.941003E-001
8.331323E-001, 1.013889E-001, 9.415006E-002, 1.973483E-001
8.452505E-001, 1.001144E-001, 9.431084E-002, 2.004799E-001
8.575450E-001, 9.855527E-002, 9.441981E-002, 2.034806E-001
8.700182E-001, 9.678592E-002, 9.447628E-002, 2.063406E-001
8.826730E-001, 9.475962E-002, 9.448898E-002, 2.090546E-001
8.955117E-001, 9.469351E-002, 9.445985E-002, 2.116239E-001
9.085372E-001, 9.486517E-002, 9.437767E-002, 2.140568E-001
9.217522E-001, 9.481650E-002, 9.424921E-002, 2.163697E-001
9.351594E-001, 9.464137E-002, 9.408279E-002, 2.185880E-001
9.487616E-001, 9.413844E-002, 9.389567E-002, 2.207465E-001
9.625617E-001, 9.329486E-002, 9.365810E-002, 2.228905E-001
9.765624E-001, 9.212099E-002, 9.337539E-002, 2.250757E-001
9.907669E-001, 9.160880E-002, 9.304538E-002, 2.273682E-001
1.005178E+000, 9.137975E-002, 9.267346E-002, 2.298444E-001
1.019799E+000, 9.080217E-002, 9.226280E-002, 2.325901E-001
1.034632E+000, 8.988135E-002, 9.180903E-002, 2.356995E-001
1.049681E+000, 8.870478E-002, 9.131522E-002, 2.392736E-001
1.064949E+000, 8.717874E-002, 9.080798E-002, 2.434178E-001
1.080439E+000, 8.531986E-002, 9.027053E-002, 2.482762E-001
1.096154E+000, 8.318656E-002, 8.970115E-002, 2.539253E-001
1.112098E+000, 8.133274E-002, 8.910383E-002, 2.604653E-001
1.128274E+000, 8.096549E-002, 8.848300E-002, 2.680323E-001
1.144685E+000, 8.145008E-002, 8.784514E-002, 2.767054E-001
1.161335E+000, 8.189634E-002, 8.721903E-002, 2.865225E-001
1.178227E+000, 8.450139E-002, 8.658214E-002, 2.975222E-001
1.195365E+000, 8.785871E-002, 8.594841E-002, 3.097579E-001
1.212752E+000, 9.121802E-002, 8.531281E-002, 3.231857E-001
1.230392E+000, 9.450516E-002, 8.467899E-002, 3.377700E-001
1.248288E+000, 9.759572E-002, 8.405369E-002, 3.534450E-001
1.266445E+000, 1.003725E-001, 8.344404E-002, 3.701242E-001
1.284866E+000, 1.027285E-001, 8.285754E-002, 3.876666E-001
1.303555E+000, 1.046330E-001, 8.230663E-002, 4.059202E-001
1.322515E+000, 1.058972E-001, 8.180998E-002, 4.247343E-001
1.341752E+000, 1.066705E-001, 8.137074E-002, 4.439171E-001
1.361268E+000, 1.067211E-001, 8.148009E-002, 4.632783E-001
1.381068E+000, 1.061758E-001, 8.428596E-002, 4.826318E-001
1.401156E+000, 1.051321E-001, 8.805563E-002, 5.018682E-001
1.421536E+000, 1.034253E-001, 9.305818E-002, 5.207916E-001
1.442213E+000, 1.010840E-001, 9.847704E-002, 5.393295E-001
1.463190E+000, 9.816927E-002, 1.038850E-001, 5.574395E-001
1.484473E+000, 9.478208E-002, 1.092365E-001, 5.751225E-001
1.506065E+000, 9.648091E-002, 1.144871E-001, 5.923564E-001
1.527971E+000, 9.933197E-002, 1.195914E-001, 6.100655E-001
1.550196E+000, 1.016142E-001, 1.245024E-001, 6.414968E-001
1.572744E+000, 1.037142E-001, 1.291684E-001, 6.732185E-001
1.595621E+000, 1.051624E-001, 1.336041E-001, 7.052159E-001
1.618829E+000, 1.057350E-001, 1.378001E-001, 7.377162E-001
1.642376E+000, 1.053902E-001, 1.415907E-001, 7.708598E-001
1.666265E+000, 1.069704E-001, 1.448628E-001, 8.048812E-001
1.690501E+000, 1.096391E-001, 1.497886E-001, 8.400277E-001
1.715090E+000, 1.117108E-001, 1.558778E-001, 8.767313E-001
1.740036E+000, 1.130613E-001, 1.615920E-001, 9.151599E-001
1.765346E+000, 1.135748E-001, 1.667319E-001, 9.556613E-001
