ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  4433
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 2.295935E-002, 2.246383E-001, 1.401948E-001
4.882812E-001, 2.329059E-002, 2.245032E-001, 1.407620E-001
4.953834E-001, 2.360683E-002, 2.242001E-001, 1.413291E-001
5.025890E-001, 2.390775E-002, 2.237764E-001, 1.418927E-001
5.098993E-001, 2.419312E-002, 2.231871E-001, 1.424495E-001
5.173159E-001, 2.446281E-002, 2.227304E-001, 1.429951E-001
5.248405E-001, 2.471680E-002, 2.229871E-001, 1.435251E-001
5.324745E-001, 2.495517E-002, 2.231515E-001, 1.440346E-001
5.402195E-001, 2.517813E-002, 2.231700E-001, 1.445180E-001
5.480772E-001, 2.538604E-002, 2.230318E-001, 1.449696E-001
5.560491E-001, 2.557936E-002, 2.227410E-001, 1.453831E-001
5.641370E-001, 2.575868E-002, 2.222986E-001, 1.457519E-001
5.723426E-001, 2.592476E-002, 2.216990E-001, 1.460691E-001
5.806675E-001, 2.614226E-002, 2.209730E-001, 1.463275E-001
5.891135E-001, 2.640426E-002, 2.211055E-001, 1.465196E-001
5.976824E-001, 2.665807E-002, 2.211048E-001, 1.466381E-001
6.063759E-001, 2.690479E-002, 2.209835E-001, 1.466754E-001
6.151958E-001, 2.714565E-002, 2.207166E-001, 1.466241E-001
6.241440E-001, 2.738202E-002, 2.203148E-001, 1.464772E-001
6.332224E-001, 2.761542E-002, 2.197644E-001, 1.462277E-001
6.424329E-001, 2.784747E-002, 2.190701E-001, 1.458696E-001
6.517773E-001, 2.807994E-002, 2.182441E-001, 1.453973E-001
6.612576E-001, 2.831468E-002, 2.172779E-001, 1.448061E-001
6.708758E-001, 2.855364E-002, 2.161582E-001, 1.440926E-001
6.806339E-001, 2.879882E-002, 2.148983E-001, 1.432548E-001
6.905339E-001, 2.905229E-002, 2.135000E-001, 1.422919E-001
7.005780E-001, 2.931612E-002, 2.119543E-001, 1.412053E-001
7.107681E-001, 2.959238E-002, 2.102656E-001, 1.399984E-001
7.211065E-001, 2.988308E-002, 2.094734E-001, 1.386767E-001
7.315952E-001, 3.019017E-002, 2.087990E-001, 1.372487E-001
7.422365E-001, 3.051546E-002, 2.080609E-001, 1.357254E-001
7.530326E-001, 3.086060E-002, 2.071859E-001, 1.341210E-001
7.639857E-001, 3.122703E-002, 2.061929E-001, 1.358827E-001
7.750981E-001, 3.161592E-002, 2.050862E-001, 1.377145E-001
7.863722E-001, 3.202815E-002, 2.038491E-001, 1.394897E-001
7.978103E-001, 3.246422E-002, 2.026047E-001, 1.411968E-001
8.094147E-001, 3.292421E-002, 2.020688E-001, 1.428234E-001
8.211879E-001, 3.340775E-002, 2.014108E-001, 1.443434E-001
8.331323E-001, 3.391393E-002, 2.006372E-001, 1.457374E-001
8.452505E-001, 3.444129E-002, 1.998283E-001, 1.469853E-001
8.575450E-001, 3.498774E-002, 1.989314E-001, 1.480656E-001
8.700182E-001, 3.555055E-002, 1.980396E-001, 1.489565E-001
8.826730E-001, 3.612630E-002, 1.971332E-001, 1.496351E-001
8.955117E-001, 3.671085E-002, 1.961420E-001, 1.500780E-001
9.085372E-001, 3.729931E-002, 1.950518E-001, 1.502975E-001
9.217522E-001, 3.788609E-002, 1.938645E-001, 1.510365E-001
9.351594E-001, 3.846481E-002, 1.925861E-001, 1.524857E-001
9.487616E-001, 3.902842E-002, 1.912237E-001, 1.542137E-001
9.625617E-001, 3.956915E-002, 1.897853E-001, 1.591286E-001
9.765624E-001, 4.007860E-002, 1.882928E-001, 1.641793E-001
9.907669E-001, 4.084968E-002, 1.872860E-001, 1.693573E-001
1.005178E+000, 4.163006E-002, 1.861954E-001, 1.746531E-001
1.019799E+000, 4.238813E-002, 1.850278E-001, 1.800558E-001
1.034632E+000, 4.311466E-002, 1.837911E-001, 1.855531E-001
1.049681E+000, 4.379987E-002, 1.824938E-001, 1.911315E-001
1.064949E+000, 4.443350E-002, 1.811456E-001, 1.967759E-001
1.080439E+000, 4.500496E-002, 1.797568E-001, 2.062770E-001
1.096154E+000, 4.550337E-002, 1.783387E-001, 2.171324E-001
1.112098E+000, 4.591780E-002, 1.769036E-001, 2.282055E-001
1.128274E+000, 4.670236E-002, 1.754644E-001, 2.393566E-001
1.144685E+000, 4.761104E-002, 1.740351E-001, 2.504309E-001
1.161335E+000, 4.845550E-002, 1.726304E-001, 2.612600E-001
1.178227E+000, 4.922454E-002, 1.712657E-001, 2.716648E-001
1.195365E+000, 4.990699E-002, 1.699571E-001, 2.814578E-001
1.212752E+000, 5.049184E-002, 1.687213E-001, 2.904472E-001
1.230392E+000, 5.096835E-002, 1.675755E-001, 3.015882E-001
1.248288E+000, 5.132625E-002, 1.665374E-001, 3.158366E-001
1.266445E+000, 5.155583E-002, 1.656248E-001, 3.296877E-001
1.284866E+000, 5.164818E-002, 1.648577E-001, 3.429418E-001
1.303555E+000, 5.159519E-002, 1.642642E-001, 3.553967E-001
1.322515E+000, 5.138982E-002, 1.643122E-001, 3.668523E-001
1.341752E+000, 5.102612E-002, 1.648183E-001, 3.771156E-001
1.361268E+000, 5.049939E-002, 1.655783E-001, 3.860064E-001
1.381068E+000, 4.980625E-002, 1.666418E-001, 3.933625E-001
1.401156E+000, 4.912639E-002, 1.679729E-001, 3.990458E-001
1.421536E+000, 4.914458E-002, 1.695504E-001, 4.029479E-001
1.442213E+000, 4.923890E-002, 1.713676E-001, 4.049957E-001
1.463190E+000, 5.020807E-002, 1.734151E-001, 4.051560E-001
1.484473E+000, 5.107100E-002, 1.756793E-001, 4.037474E-001
1.506065E+000, 5.181705E-002, 1.781432E-001, 4.005202E-001
1.527971E+000, 5.243555E-002, 1.807857E-001, 3.955570E-001
1.550196E+000, 5.291570E-002, 1.835818E-001, 3.892288E-001
1.572744E+000, 5.328329E-002, 1.865027E-001, 3.815271E-001
1.595621E+000, 5.351697E-002, 1.895156E-001, 3.726156E-001
1.618829E+000, 5.358220E-002, 1.925932E-001, 3.682166E-001
1.642376E+000, 5.346749E-002, 1.957219E-001, 3.744884E-001
1.666265E+000, 5.419682E-002, 1.989236E-001, 3.783845E-001
1.690501E+000, 5.485855E-002, 2.021074E-001, 3.801171E-001
1.715090E+000, 5.535807E-002, 2.052334E-001, 3.799917E-001
1.740036E+000, 5.570279E-002, 2.082298E-001, 3.783987E-001
1.765346E+000, 5.585225E-002, 2.110427E-001, 3.758007E-001
1.791023E+000, 5.578835E-002, 2.153367E-001, 3.727162E-001
1.817074E+000, 5.549274E-002, 2.202575E-001, 3.696983E-001
1.843504E+000, 5.494732E-002, 2.252154E-001, 3.673111E-001
1.870319E+000, 5.416022E-002, 2.301651E-001, 3.661045E-001
1.897523E+000, 5.309253E-002, 2.350589E-001, 3.665870E-001
1.925123E+000, 5.184105E-002, 2.398470E-001, 3.692002E-001
1.953125E+000, 5.367872E-002, 2.444784E-001, 3.742952E-001
1.981534E+000, 5.553781E-002, 2.489554E-001, 3.821118E-001
2.010356E+000, 5.740793E-002, 2.531809E-001, 3.927632E-001
2.039597E+000, 5.927692E-002, 2.571167E-001, 4.062261E-001
2.069264E+000, 6.113093E-002, 2.607573E-001, 4.223380E-001
2.099362E+000, 6.295441E-002, 2.640037E-001, 4.408017E-001
2.129898E+000, 6.473040E-002, 2.668947E-001, 4.611960E-001
2.160878E+000, 6.644065E-002, 2.694854E-001, 4.829949E-001
2.192309E+000, 6.806603E-002, 2.716041E-001, 5.055910E-001
2.224196E+000, 6.958687E-002, 2.733579E-001, 5.283248E-001
