ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  101
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 6.283550E-002, 6.865115E-002, 6.265879E-002
4.882812E-001, 6.260421E-002, 6.938694E-002, 6.296230E-002
4.953834E-001, 6.232093E-002, 7.009994E-002, 6.322153E-002
5.025890E-001, 6.198703E-002, 7.078969E-002, 6.343457E-002
5.098993E-001, 6.161078E-002, 7.145528E-002, 6.359956E-002
5.173159E-001, 6.118231E-002, 7.209635E-002, 6.371468E-002
5.248405E-001, 6.088174E-002, 7.270410E-002, 6.377819E-002
5.324745E-001, 6.078365E-002, 7.327630E-002, 6.388307E-002
5.402195E-001, 6.064007E-002, 7.381501E-002, 6.394168E-002
5.480772E-001, 6.044971E-002, 7.433515E-002, 6.451990E-002
5.560491E-001, 6.021095E-002, 7.512151E-002, 6.521261E-002
5.641370E-001, 5.992356E-002, 7.588319E-002, 6.588078E-002
5.723426E-001, 5.978190E-002, 7.661752E-002, 6.652285E-002
5.806675E-001, 5.972420E-002, 7.732078E-002, 6.713726E-002
5.891135E-001, 5.962237E-002, 7.799073E-002, 6.772248E-002
5.976824E-001, 5.948216E-002, 7.862510E-002, 6.827696E-002
6.063759E-001, 5.939846E-002, 7.922156E-002, 6.879921E-002
6.151958E-001, 5.942206E-002, 7.977787E-002, 6.928774E-002
6.241440E-001, 5.940781E-002, 8.029652E-002, 6.974312E-002
6.332224E-001, 5.935267E-002, 8.077653E-002, 7.016367E-002
6.424329E-001, 5.926785E-002, 8.121799E-002, 7.054655E-002
6.517773E-001, 5.914326E-002, 8.161195E-002, 7.089047E-002
6.612576E-001, 5.897932E-002, 8.196567E-002, 7.119427E-002
6.708758E-001, 5.877396E-002, 8.227219E-002, 7.145686E-002
6.806339E-001, 5.852750E-002, 8.252335E-002, 7.167784E-002
6.905339E-001, 5.824050E-002, 8.271676E-002, 7.196108E-002
7.005780E-001, 5.791371E-002, 8.285011E-002, 7.414079E-002
7.107681E-001, 5.754811E-002, 8.292110E-002, 7.701085E-002
7.211065E-001, 5.714497E-002, 8.293100E-002, 7.981841E-002
7.315952E-001, 5.670575E-002, 8.356197E-002, 8.253389E-002
7.422365E-001, 5.623223E-002, 8.452959E-002, 8.512729E-002
7.530326E-001, 5.572644E-002, 8.570881E-002, 8.756867E-002
7.639857E-001, 5.519069E-002, 8.672705E-002, 8.982851E-002
7.750981E-001, 5.462756E-002, 8.860803E-002, 9.187821E-002
7.863722E-001, 5.403993E-002, 9.049486E-002, 9.369050E-002
7.978103E-001, 5.420284E-002, 9.327508E-002, 9.524001E-002
8.094147E-001, 5.471468E-002, 9.640738E-002, 9.650366E-002
8.211879E-001, 5.509778E-002, 9.934070E-002, 9.746116E-002
8.331323E-001, 5.536054E-002, 1.020349E-001, 9.809547E-002
8.452505E-001, 5.551561E-002, 1.045576E-001, 1.005359E-001
8.575450E-001, 5.557881E-002, 1.068216E-001, 1.036831E-001
8.700182E-001, 5.556250E-002, 1.087137E-001, 1.066649E-001
8.826730E-001, 5.548450E-002, 1.102256E-001, 1.094582E-001
8.955117E-001, 5.536382E-002, 1.123517E-001, 1.120419E-001
9.085372E-001, 5.522016E-002, 1.140913E-001, 1.143973E-001
9.217522E-001, 5.507311E-002, 1.153982E-001, 1.165080E-001
9.351594E-001, 5.494150E-002, 1.162722E-001, 1.183605E-001
9.487616E-001, 5.484256E-002, 1.169599E-001, 1.199447E-001
9.625617E-001, 5.479125E-002, 1.175786E-001, 1.212899E-001
9.765624E-001, 5.479951E-002, 1.192851E-001, 1.223722E-001
9.907669E-001, 5.487563E-002, 1.205654E-001, 1.231768E-001
1.005178E+000, 5.502376E-002, 1.214039E-001, 1.237069E-001
1.019799E+000, 5.524349E-002, 1.218071E-001, 1.239694E-001
1.034632E+000, 5.552977E-002, 1.217619E-001, 1.239746E-001
1.049681E+000, 5.587286E-002, 1.221029E-001, 1.237360E-001
1.064949E+000, 5.625862E-002, 1.222760E-001, 1.232704E-001
1.080439E+000, 5.666909E-002, 1.227500E-001, 1.225969E-001
1.096154E+000, 5.708320E-002, 1.229970E-001, 1.217376E-001
1.112098E+000, 5.747779E-002, 1.228691E-001, 1.207163E-001
1.128274E+000, 5.782886E-002, 1.223980E-001, 1.195585E-001
1.144685E+000, 5.811290E-002, 1.215713E-001, 1.182909E-001
1.161335E+000, 5.830835E-002, 1.203953E-001, 1.169410E-001
1.178227E+000, 5.839707E-002, 1.188729E-001, 1.155368E-001
1.195365E+000, 5.836574E-002, 1.170428E-001, 1.141060E-001
1.212752E+000, 5.861508E-002, 1.158418E-001, 1.126762E-001
1.230392E+000, 5.881653E-002, 1.152369E-001, 1.112742E-001
1.248288E+000, 5.927746E-002, 1.145626E-001, 1.099256E-001
1.266445E+000, 5.990685E-002, 1.136305E-001, 1.086548E-001
1.284866E+000, 6.044995E-002, 1.124654E-001, 1.074849E-001
1.303555E+000, 6.089058E-002, 1.111114E-001, 1.064369E-001
1.322515E+000, 6.123517E-002, 1.096253E-001, 1.055300E-001
1.341752E+000, 6.150236E-002, 1.095008E-001, 1.047809E-001
1.361268E+000, 6.171040E-002, 1.117411E-001, 1.042041E-001
1.381068E+000, 6.188974E-002, 1.138956E-001, 1.038111E-001
1.401156E+000, 6.207705E-002, 1.158034E-001, 1.036102E-001
1.421536E+000, 6.231320E-002, 1.173752E-001, 1.036063E-001
1.442213E+000, 6.264056E-002, 1.186508E-001, 1.038002E-001
1.463190E+000, 6.309979E-002, 1.196713E-001, 1.041886E-001
1.484473E+000, 6.372632E-002, 1.204748E-001, 1.047633E-001
1.506065E+000, 6.454663E-002, 1.210837E-001, 1.055114E-001
1.527971E+000, 6.557469E-002, 1.215027E-001, 1.064151E-001
1.550196E+000, 6.680886E-002, 1.217186E-001, 1.074518E-001
1.572744E+000, 6.822952E-002, 1.217019E-001, 1.085946E-001
1.595621E+000, 6.979776E-002, 1.214116E-001, 1.098134E-001
1.618829E+000, 7.145550E-002, 1.208199E-001, 1.110760E-001
1.642376E+000, 7.312705E-002, 1.198751E-001, 1.123498E-001
1.666265E+000, 7.472240E-002, 1.185320E-001, 1.136040E-001
1.690501E+000, 7.620496E-002, 1.167825E-001, 1.148120E-001
1.715090E+000, 7.745069E-002, 1.146526E-001, 1.159537E-001
1.740036E+000, 7.836258E-002, 1.121815E-001, 1.170186E-001
1.765346E+000, 7.882717E-002, 1.094410E-001, 1.180256E-001
1.791023E+000, 7.877307E-002, 1.098335E-001, 1.189929E-001
1.817074E+000, 7.899403E-002, 1.103109E-001, 1.212985E-001
1.843504E+000, 7.954384E-002, 1.104410E-001, 1.254224E-001
1.870319E+000, 7.957882E-002, 1.120418E-001, 1.294246E-001
1.897523E+000, 7.908644E-002, 1.135464E-001, 1.332598E-001
1.925123E+000, 7.800495E-002, 1.147232E-001, 1.368968E-001
1.953125E+000, 7.637919E-002, 1.154908E-001, 1.403228E-001
1.981534E+000, 7.428794E-002, 1.158382E-001, 1.435467E-001
2.010356E+000, 7.183849E-002, 1.156908E-001, 1.466002E-001
2.039597E+000, 7.061884E-002, 1.150395E-001, 1.495370E-001
2.069264E+000, 7.108010E-002, 1.138324E-001, 1.524278E-001
2.099362E+000, 7.105670E-002, 1.120968E-001, 1.553552E-001
2.129898E+000, 7.061645E-002, 1.098329E-001, 1.584042E-001
2.160878E+000, 6.991011E-002, 1.086326E-001, 1.616542E-001
2.192309E+000, 6.899775E-002, 1.104065E-001, 1.671210E-001
2.224196E+000, 6.796880E-002, 1.114416E-001, 1.731529E-001
2.256548E+000, 6.689704E-002, 1.116175E-001, 1.791723E-001
2.289370E+000, 6.585756E-002, 1.109443E-001, 1.852133E-001
2.322670E+000, 6.489729E-002, 1.094747E-001, 1.912893E-001
2.356454E+000, 6.403007E-002, 1.073607E-001, 1.974169E-001
2.390729E+000, 6.323624E-002, 1.048216E-001, 2.035842E-001
2.425503E+000, 6.247517E-002, 1.021376E-001, 2.096937E-001
2.460783E+000, 6.167346E-002, 9.959622E-002, 2.157179E-001
2.496576E+000, 6.226146E-002, 1.008763E-001, 2.228649E-001
2.532890E+000, 6.315100E-002, 1.021645E-001, 2.334906E-001
2.569731E+000, 6.412178E-002, 1.028616E-001, 2.447452E-001
2.607109E+000, 6.508991E-002, 1.031671E-001, 2.563517E-001
2.645030E+000, 6.597163E-002, 1.033679E-001, 2.678926E-001
2.683503E+000, 6.669194E-002, 1.037339E-001, 2.788464E-001
2.722536E+000, 6.719342E-002, 1.045974E-001, 2.965296E-001
2.762136E+000, 6.744403E-002, 1.062593E-001, 3.172840E-001
2.802312E+000, 6.745499E-002, 1.089189E-001, 3.393197E-001
2.843072E+000, 6.724852E-002, 1.152259E-001, 3.619830E-001
2.884426E+000, 6.793837E-002, 1.224725E-001, 3.843491E-001
2.926381E+000, 6.890163E-002, 1.298734E-001, 4.054092E-001
2.968946E+000, 6.952859E-002, 1.372963E-001, 4.242550E-001
3.012130E+000, 6.987824E-002, 1.446005E-001, 4.463959E-001
3.055943E+000, 7.002569E-002, 1.515988E-001, 4.760191E-001
3.100393E+000, 7.004499E-002, 1.579999E-001, 5.053232E-001
3.145489E+000, 6.998857E-002, 1.637306E-001, 5.318975E-001
3.191241E+000, 6.980796E-002, 1.687020E-001, 5.552683E-001
3.237659E+000, 7.108312E-002, 1.727470E-001, 5.769947E-001
3.284751E+000, 7.330517E-002, 1.757240E-001, 5.975669E-001
3.332529E+000, 7.567024E-002, 1.774448E-001, 6.165619E-001
3.381002E+000, 7.798232E-002, 1.778662E-001, 6.352470E-001
3.430180E+000, 8.007746E-002, 1.770669E-001, 6.549669E-001
3.480073E+000, 8.170319E-002, 1.750618E-001, 6.769118E-001
3.530692E+000, 8.263988E-002, 1.719090E-001, 7.019413E-001
3.582047E+000, 8.273856E-002, 1.676872E-001, 7.305048E-001
3.634149E+000, 8.211882E-002, 1.625537E-001, 7.626729E-001
3.687009E+000, 8.056799E-002, 1.567288E-001, 7.982603E-001
3.740638E+000, 8.190099E-002, 1.587100E-001, 8.372427E-001
3.795047E+000, 8.367844E-002, 1.596749E-001, 8.806071E-001
3.850247E+000, 8.525594E-002, 1.601348E-001, 9.272949E-001
3.906250E+000, 8.840337E-002, 1.607593E-001, 9.775211E-001
3.963068E+000, 9.130578E-002, 1.621102E-001, 1.032231E+000
4.020712E+000, 9.387305E-002, 1.645968E-001, 1.091212E+000
4.079194E+000, 9.605800E-002, 1.684763E-001, 1.156281E+000
4.138527E+000, 9.796917E-002, 1.738746E-001, 1.226894E+000
4.198724E+000, 9.975011E-002, 1.808017E-001, 1.301137E+000
4.259796E+000, 1.010548E-001, 1.891414E-001, 1.377102E+000
4.321756E+000, 1.018862E-001, 1.986234E-001, 1.456294E+000
4.384617E+000, 1.027081E-001, 2.088036E-001, 1.535442E+000
4.448393E+000, 1.032755E-001, 2.190832E-001, 1.611629E+000
4.513096E+000, 1.034379E-001, 2.289741E-001, 1.682411E+000
4.578741E+000, 1.033308E-001, 2.378758E-001, 1.783068E+000
4.645340E+000, 1.070086E-001, 2.456286E-001, 1.865806E+000
4.712908E+000, 1.126215E-001, 2.520396E-001, 1.926633E+000
4.781459E+000, 1.179248E-001, 2.570159E-001, 1.971877E+000
4.851007E+000, 1.227618E-001, 2.612188E-001, 2.010163E+000
4.921566E+000, 1.272498E-001, 2.642880E-001, 2.040029E+000
4.993152E+000, 1.316198E-001, 2.661633E-001, 2.066031E+000
5.065779E+000, 1.359380E-001, 2.672023E-001, 2.089405E+000
5.139463E+000, 1.400531E-001, 2.691289E-001, 2.111567E+000
5.214218E+000, 1.440830E-001, 2.792453E-001, 2.130105E+000
5.290061E+000, 1.473024E-001, 2.875381E-001, 2.143943E+000
5.367006E+000, 1.495213E-001, 2.935620E-001, 2.147788E+000
5.445071E+000, 1.506156E-001, 2.974806E-001, 2.138472E+000
5.524271E+000, 1.505416E-001, 2.992961E-001, 2.116244E+000
5.604624E+000, 1.496234E-001, 2.993269E-001, 2.081286E+000
5.686145E+000, 1.490627E-001, 2.983350E-001, 2.032268E+000
5.768852E+000, 1.489436E-001, 2.973802E-001, 1.977266E+000
5.852762E+000, 1.499068E-001, 2.974588E-001, 1.915369E+000
5.937892E+000, 1.514298E-001, 2.989596E-001, 1.853829E+000
6.024261E+000, 1.525068E-001, 3.021919E-001, 1.793200E+000
6.111886E+000, 1.527414E-001, 3.069814E-001, 1.736080E+000
6.200785E+000, 1.526399E-001, 3.127496E-001, 1.682029E+000
6.290977E+000, 1.570345E-001, 3.187202E-001, 1.632119E+000
6.382482E+000, 1.609328E-001, 3.241684E-001, 1.589146E+000
6.475317E+000, 1.627024E-001, 3.286286E-001, 1.570470E+000
