ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  167
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 4.716975E-002, 4.362998E-002, 1.096469E-001
4.882812E-001, 4.722014E-002, 4.640935E-002, 1.090704E-001
4.953834E-001, 4.722731E-002, 4.933012E-002, 1.084119E-001
5.025890E-001, 4.718962E-002, 5.238881E-002, 1.076728E-001
5.098993E-001, 4.710824E-002, 5.558077E-002, 1.068550E-001
5.173159E-001, 4.698936E-002, 5.890011E-002, 1.059610E-001
5.248405E-001, 4.682140E-002, 6.233964E-002, 1.049936E-001
5.324745E-001, 4.689722E-002, 6.589080E-002, 1.039564E-001
5.402195E-001, 4.702532E-002, 6.954368E-002, 1.028535E-001
5.480772E-001, 4.711261E-002, 7.328694E-002, 1.016897E-001
5.560491E-001, 4.715729E-002, 7.710779E-002, 1.004701E-001
5.641370E-001, 4.715754E-002, 8.099206E-002, 9.920090E-002
5.723426E-001, 4.711162E-002, 8.492416E-002, 9.893970E-002
5.806675E-001, 4.701779E-002, 8.888716E-002, 9.955625E-002
5.891135E-001, 4.687698E-002, 9.286284E-002, 1.001167E-001
5.976824E-001, 4.668891E-002, 9.683178E-002, 1.006184E-001
6.063759E-001, 4.661971E-002, 1.007735E-001, 1.010590E-001
6.151958E-001, 4.681746E-002, 1.046666E-001, 1.014361E-001
6.241440E-001, 4.697911E-002, 1.084888E-001, 1.017474E-001
6.332224E-001, 4.710910E-002, 1.122174E-001, 1.019906E-001
6.424329E-001, 4.719709E-002, 1.158294E-001, 1.021636E-001
6.517773E-001, 4.724111E-002, 1.193017E-001, 1.022646E-001
6.612576E-001, 4.723919E-002, 1.226113E-001, 1.028126E-001
6.708758E-001, 4.718940E-002, 1.257358E-001, 1.038037E-001
6.806339E-001, 4.729385E-002, 1.286538E-001, 1.047684E-001
6.905339E-001, 4.740439E-002, 1.313450E-001, 1.057098E-001
7.005780E-001, 4.747115E-002, 1.337908E-001, 1.066166E-001
7.107681E-001, 4.756301E-002, 1.359744E-001, 1.074836E-001
7.211065E-001, 4.773629E-002, 1.378815E-001, 1.083096E-001
7.315952E-001, 4.841573E-002, 1.395005E-001, 1.090932E-001
7.422365E-001, 4.992725E-002, 1.408228E-001, 1.098334E-001
7.530326E-001, 5.139821E-002, 1.418433E-001, 1.105293E-001
7.639857E-001, 5.280231E-002, 1.425605E-001, 1.111803E-001
7.750981E-001, 5.411532E-002, 1.429769E-001, 1.117858E-001
7.863722E-001, 5.531271E-002, 1.430989E-001, 1.123456E-001
7.978103E-001, 5.643531E-002, 1.429374E-001, 1.128597E-001
8.094147E-001, 5.770636E-002, 1.427066E-001, 1.133285E-001
8.211879E-001, 5.885630E-002, 1.424578E-001, 1.137525E-001
8.331323E-001, 5.986078E-002, 1.419845E-001, 1.141326E-001
8.452505E-001, 6.068549E-002, 1.413226E-001, 1.144702E-001
8.575450E-001, 6.131073E-002, 1.404797E-001, 1.147669E-001
8.700182E-001, 6.170709E-002, 1.394870E-001, 1.150247E-001
8.826730E-001, 6.185708E-002, 1.383917E-001, 1.152462E-001
8.955117E-001, 6.209144E-002, 1.375100E-001, 1.154343E-001
9.085372E-001, 6.236565E-002, 1.370527E-001, 1.155927E-001
9.217522E-001, 6.243178E-002, 1.365528E-001, 1.157308E-001
9.351594E-001, 6.289841E-002, 1.360579E-001, 1.158539E-001
9.487616E-001, 6.324802E-002, 1.355915E-001, 1.159648E-001
9.625617E-001, 6.369514E-002, 1.351904E-001, 1.160637E-001
9.765624E-001, 6.465838E-002, 1.349418E-001, 1.166720E-001
9.907669E-001, 6.543104E-002, 1.350134E-001, 1.208199E-001
1.005178E+000, 6.595299E-002, 1.352224E-001, 1.250968E-001
1.019799E+000, 6.622620E-002, 1.356374E-001, 1.294827E-001
