ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  6538
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 5.458493E-002, 6.716450E-002, 8.190120E-002
4.882812E-001, 5.492715E-002, 6.695916E-002, 8.212502E-002
4.953834E-001, 5.523779E-002, 6.669434E-002, 8.228642E-002
5.025890E-001, 5.551677E-002, 6.637555E-002, 8.238529E-002
5.098993E-001, 5.576208E-002, 6.600581E-002, 8.291073E-002
5.173159E-001, 5.597024E-002, 6.557337E-002, 8.399591E-002
5.248405E-001, 5.613930E-002, 6.507606E-002, 8.506250E-002
5.324745E-001, 5.635788E-002, 6.507918E-002, 8.610839E-002
5.402195E-001, 5.692931E-002, 6.531393E-002, 8.713136E-002
5.480772E-001, 5.748039E-002, 6.550568E-002, 8.812915E-002
5.560491E-001, 5.800951E-002, 6.564891E-002, 8.909942E-002
5.641370E-001, 5.851498E-002, 6.575348E-002, 9.003978E-002
5.723426E-001, 5.899516E-002, 6.581132E-002, 9.094775E-002
5.806675E-001, 5.945961E-002, 6.581710E-002, 9.182083E-002
5.891135E-001, 5.990081E-002, 6.576697E-002, 9.265659E-002
5.976824E-001, 6.035841E-002, 6.565902E-002, 9.345568E-002
6.063759E-001, 6.078678E-002, 6.549527E-002, 9.421222E-002
6.151958E-001, 6.118813E-002, 6.527066E-002, 9.492353E-002
6.241440E-001, 6.155717E-002, 6.498323E-002, 9.559080E-002
6.332224E-001, 6.190006E-002, 6.463149E-002, 9.622326E-002
6.424329E-001, 6.220683E-002, 6.421411E-002, 9.680326E-002
6.517773E-001, 6.247551E-002, 6.372992E-002, 9.732803E-002
6.612576E-001, 6.270629E-002, 6.396247E-002, 9.779485E-002
6.708758E-001, 6.290682E-002, 6.453901E-002, 9.820104E-002
6.806339E-001, 6.315180E-002, 6.508865E-002, 9.854395E-002
6.905339E-001, 6.335533E-002, 6.560957E-002, 9.882098E-002
7.005780E-001, 6.351545E-002, 6.610377E-002, 9.902965E-002
7.107681E-001, 6.363862E-002, 6.656490E-002, 9.916754E-002
7.211065E-001, 6.404230E-002, 6.699862E-002, 9.923236E-002
7.315952E-001, 6.443709E-002, 6.739787E-002, 9.922198E-002
7.422365E-001, 6.480711E-002, 6.775624E-002, 9.913443E-002
7.530326E-001, 6.514098E-002, 6.807157E-002, 9.896792E-002
7.639857E-001, 6.543681E-002, 6.834306E-002, 9.872092E-002
7.750981E-001, 6.569272E-002, 6.857124E-002, 9.839209E-002
7.863722E-001, 6.591162E-002, 6.875007E-002, 9.798042E-002
7.978103E-001, 6.608810E-002, 6.887741E-002, 9.882636E-002
8.094147E-001, 6.621987E-002, 6.895114E-002, 1.001173E-001
8.211879E-001, 6.631018E-002, 6.897801E-002, 1.013858E-001
8.331323E-001, 6.635174E-002, 6.895668E-002, 1.026293E-001
