ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1088
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 1.101338E-001, 1.207244E-001, 1.323774E-001
4.882812E-001, 1.099251E-001, 1.210310E-001, 1.307339E-001
4.953834E-001, 1.099288E-001, 1.212450E-001, 1.290272E-001
5.025890E-001, 1.100399E-001, 1.213625E-001, 1.272632E-001
5.098993E-001, 1.100743E-001, 1.213800E-001, 1.261568E-001
5.173159E-001, 1.100267E-001, 1.214064E-001, 1.249675E-001
5.248405E-001, 1.102823E-001, 1.214315E-001, 1.236812E-001
5.324745E-001, 1.106441E-001, 1.215225E-001, 1.222982E-001
5.402195E-001, 1.111645E-001, 1.217215E-001, 1.208195E-001
5.480772E-001, 1.139871E-001, 1.218229E-001, 1.199890E-001
5.560491E-001, 1.169025E-001, 1.218246E-001, 1.202899E-001
5.641370E-001, 1.198774E-001, 1.217554E-001, 1.205219E-001
5.723426E-001, 1.228753E-001, 1.216373E-001, 1.206817E-001
5.806675E-001, 1.258569E-001, 1.214103E-001, 1.207656E-001
5.891135E-001, 1.287800E-001, 1.210711E-001, 1.207701E-001
5.976824E-001, 1.316003E-001, 1.206165E-001, 1.212433E-001
6.063759E-001, 1.342717E-001, 1.200437E-001, 1.227965E-001
6.151958E-001, 1.367469E-001, 1.198648E-001, 1.243447E-001
6.241440E-001, 1.389781E-001, 1.199014E-001, 1.258862E-001
6.332224E-001, 1.419089E-001, 1.199442E-001, 1.274194E-001
6.424329E-001, 1.448957E-001, 1.199771E-001, 1.304403E-001
6.517773E-001, 1.476541E-001, 1.199590E-001, 1.361403E-001
6.612576E-001, 1.501352E-001, 1.201551E-001, 1.416360E-001
6.708758E-001, 1.522907E-001, 1.203246E-001, 1.468860E-001
6.806339E-001, 1.545937E-001, 1.206969E-001, 1.518523E-001
6.905339E-001, 1.570967E-001, 1.210680E-001, 1.565010E-001
7.005780E-001, 1.592362E-001, 1.213545E-001, 1.608033E-001
7.107681E-001, 1.609670E-001, 1.215450E-001, 1.647365E-001
7.211065E-001, 1.622545E-001, 1.216354E-001, 1.682847E-001
7.315952E-001, 1.632350E-001, 1.216217E-001, 1.714402E-001
7.422365E-001, 1.637153E-001, 1.215023E-001, 1.742037E-001
7.530326E-001, 1.637288E-001, 1.213119E-001, 1.765854E-001
7.639857E-001, 1.638695E-001, 1.216112E-001, 1.786052E-001
7.750981E-001, 1.641976E-001, 1.224513E-001, 1.802933E-001
7.863722E-001, 1.651228E-001, 1.262991E-001, 1.816901E-001
7.978103E-001, 1.655950E-001, 1.300319E-001, 1.828461E-001
8.094147E-001, 1.657261E-001, 1.336022E-001, 1.838213E-001
8.211879E-001, 1.655844E-001, 1.369365E-001, 1.846846E-001
8.331323E-001, 1.649185E-001, 1.399825E-001, 1.855124E-001
8.452505E-001, 1.652992E-001, 1.427417E-001, 1.863871E-001
8.575450E-001, 1.651301E-001, 1.451343E-001, 1.873952E-001
8.700182E-001, 1.643962E-001, 1.477415E-001, 1.886251E-001
8.826730E-001, 1.631424E-001, 1.510840E-001, 1.901640E-001
8.955117E-001, 1.626743E-001, 1.540753E-001, 1.920955E-001
9.085372E-001, 1.618488E-001, 1.568783E-001, 1.944957E-001
9.217522E-001, 1.604572E-001, 1.592451E-001, 1.974298E-001
9.351594E-001, 1.584930E-001, 1.611347E-001, 2.009487E-001
9.487616E-001, 1.559752E-001, 1.625264E-001, 2.050851E-001
9.625617E-001, 1.529390E-001, 1.633836E-001, 2.098501E-001
9.765624E-001, 1.494334E-001, 1.637225E-001, 2.152296E-001
9.907669E-001, 1.455694E-001, 1.645377E-001, 2.211819E-001
1.005178E+000, 1.413500E-001, 1.665519E-001, 2.276350E-001
1.019799E+000, 1.386613E-001, 1.680472E-001, 2.344851E-001
1.034632E+000, 1.380233E-001, 1.690032E-001, 2.415966E-001
1.049681E+000, 1.367876E-001, 1.694088E-001, 2.488021E-001
1.064949E+000, 1.349305E-001, 1.692652E-001, 2.559048E-001
1.080439E+000, 1.336386E-001, 1.686649E-001, 2.626814E-001
1.096154E+000, 1.322437E-001, 1.675744E-001, 2.688874E-001
1.112098E+000, 1.307916E-001, 1.659948E-001, 2.742630E-001
1.128274E+000, 1.312522E-001, 1.639713E-001, 2.785414E-001
1.144685E+000, 1.317138E-001, 1.617440E-001, 2.814578E-001
1.161335E+000, 1.316006E-001, 1.591727E-001, 2.827601E-001
1.178227E+000, 1.318770E-001, 1.563450E-001, 2.822198E-001
1.195365E+000, 1.326828E-001, 1.533307E-001, 2.796447E-001
1.212752E+000, 1.338581E-001, 1.505785E-001, 2.749809E-001
1.230392E+000, 1.345087E-001, 1.477170E-001, 2.681935E-001
1.248288E+000, 1.345451E-001, 1.447293E-001, 2.797519E-001
1.266445E+000, 1.339586E-001, 1.417170E-001, 2.945076E-001
1.284866E+000, 1.327841E-001, 1.389968E-001, 3.083404E-001
1.303555E+000, 1.368015E-001, 1.370465E-001, 3.215179E-001
1.322515E+000, 1.406156E-001, 1.356435E-001, 3.335465E-001
1.341752E+000, 1.440389E-001, 1.350785E-001, 3.437519E-001
1.361268E+000, 1.471163E-001, 1.364457E-001, 3.523499E-001
1.381068E+000, 1.501606E-001, 1.387376E-001, 3.587649E-001
1.401156E+000, 1.543637E-001, 1.414441E-001, 3.626913E-001
1.421536E+000, 1.578672E-001, 1.446711E-001, 3.644731E-001
1.442213E+000, 1.605391E-001, 1.484724E-001, 3.636366E-001
1.463190E+000, 1.623043E-001, 1.528391E-001, 3.602631E-001
1.484473E+000, 1.631810E-001, 1.576923E-001, 3.544509E-001
1.506065E+000, 1.649231E-001, 1.628810E-001, 3.495885E-001
1.527971E+000, 1.669526E-001, 1.681863E-001, 3.508074E-001
1.550196E+000, 1.680528E-001, 1.733301E-001, 3.505678E-001
1.572744E+000, 1.682913E-001, 1.779917E-001, 3.488663E-001
1.595621E+000, 1.676741E-001, 1.818290E-001, 3.458591E-001
1.618829E+000, 1.662490E-001, 1.845647E-001, 3.417486E-001
1.642376E+000, 1.641655E-001, 1.887745E-001, 3.367802E-001
1.666265E+000, 1.615473E-001, 1.935267E-001, 3.312918E-001
1.690501E+000, 1.585790E-001, 1.972508E-001, 3.256271E-001
1.715090E+000, 1.554620E-001, 1.993610E-001, 3.198765E-001
1.740036E+000, 1.524023E-001, 1.998184E-001, 3.144762E-001
1.765346E+000, 1.495986E-001, 2.004273E-001, 3.100304E-001
1.791023E+000, 1.472291E-001, 2.029481E-001, 3.067578E-001
1.817074E+000, 1.454403E-001, 2.043096E-001, 3.082327E-001
1.843504E+000, 1.443362E-001, 2.044596E-001, 3.121838E-001
1.870319E+000, 1.439710E-001, 2.033960E-001, 3.150832E-001
1.897523E+000, 1.443498E-001, 2.011831E-001, 3.173370E-001
1.925123E+000, 1.454279E-001, 1.979621E-001, 3.193981E-001
1.953125E+000, 1.470796E-001, 1.940174E-001, 3.285175E-001
1.981534E+000, 1.491555E-001, 1.894288E-001, 3.407865E-001
2.010356E+000, 1.514764E-001, 1.842742E-001, 3.556018E-001
2.039597E+000, 1.538485E-001, 1.788096E-001, 3.728496E-001
2.069264E+000, 1.560803E-001, 1.732885E-001, 3.923587E-001
2.099362E+000, 1.579998E-001, 1.711702E-001, 4.139116E-001
2.129898E+000, 1.594981E-001, 1.699615E-001, 4.372580E-001
2.160878E+000, 1.604632E-001, 1.679982E-001, 4.621310E-001
2.192309E+000, 1.608567E-001, 1.654789E-001, 4.882639E-001
2.224196E+000, 1.606986E-001, 1.626336E-001, 5.154067E-001
2.256548E+000, 1.600613E-001, 1.597115E-001, 5.433416E-001
2.289370E+000, 1.590585E-001, 1.569667E-001, 5.718943E-001
2.322670E+000, 1.578292E-001, 1.546419E-001, 6.009422E-001
2.356454E+000, 1.565175E-001, 1.542467E-001, 6.304158E-001
2.390729E+000, 1.552517E-001, 1.558151E-001, 6.602949E-001
2.425503E+000, 1.541243E-001, 1.574166E-001, 6.905975E-001
2.460783E+000, 1.531774E-001, 1.587589E-001, 7.214946E-001
2.496576E+000, 1.523944E-001, 1.595701E-001, 7.530468E-001
2.532890E+000, 1.517012E-001, 1.596245E-001, 7.851607E-001
2.569731E+000, 1.509786E-001, 1.613306E-001, 8.178117E-001
2.607109E+000, 1.501234E-001, 1.652200E-001, 8.509090E-001
2.645030E+000, 1.489557E-001, 1.692562E-001, 8.863064E-001
2.683503E+000, 1.484746E-001, 1.731305E-001, 9.232856E-001
2.722536E+000, 1.476458E-001, 1.765321E-001, 9.691545E-001
2.762136E+000, 1.462384E-001, 1.791726E-001, 1.025486E+000
2.802312E+000, 1.473327E-001, 1.808110E-001, 1.082832E+000
2.843072E+000, 1.478167E-001, 1.812745E-001, 1.142562E+000
2.884426E+000, 1.475132E-001, 1.843707E-001, 1.204639E+000
2.926381E+000, 1.484797E-001, 1.892605E-001, 1.268712E+000
2.968946E+000, 1.530030E-001, 1.932188E-001, 1.331938E+000
3.012130E+000, 1.573232E-001, 1.961136E-001, 1.398422E+000
3.055943E+000, 1.611340E-001, 1.978964E-001, 1.464068E+000
3.100393E+000, 1.643018E-001, 1.986050E-001, 1.528656E+000
3.145489E+000, 1.667878E-001, 1.983577E-001, 1.596236E+000
3.191241E+000, 1.686269E-001, 1.973390E-001, 1.664936E+000
3.237659E+000, 1.699132E-001, 1.957772E-001, 1.735126E+000
3.284751E+000, 1.707746E-001, 1.939167E-001, 1.809193E+000
3.332529E+000, 1.717181E-001, 1.919878E-001, 1.888351E+000
3.381002E+000, 1.736066E-001, 1.901770E-001, 1.975877E+000
3.430180E+000, 1.753865E-001, 1.886022E-001, 2.070497E+000
3.480073E+000, 1.770623E-001, 1.872959E-001, 2.171586E+000
3.530692E+000, 1.785638E-001, 1.909905E-001, 2.280776E+000
3.582047E+000, 1.797982E-001, 1.968430E-001, 2.396193E+000
3.634149E+000, 1.806188E-001, 2.028989E-001, 2.513723E+000
