ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1241
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 2.265966E-001, 5.401723E-001, 9.311498E-002
4.882812E-001, 2.301126E-001, 5.486742E-001, 9.420773E-002
4.953834E-001, 2.358425E-001, 5.572128E-001, 9.527880E-002
5.025890E-001, 2.415017E-001, 5.656114E-001, 9.633841E-002
5.098993E-001, 2.471939E-001, 5.739768E-001, 9.738246E-002
5.173159E-001, 2.530950E-001, 5.823870E-001, 9.841581E-002
5.248405E-001, 2.589391E-001, 5.908625E-001, 9.944201E-002
5.324745E-001, 2.648830E-001, 5.991527E-001, 1.004392E-001
5.402195E-001, 2.707272E-001, 6.074076E-001, 1.014162E-001
5.480772E-001, 2.765758E-001, 6.156681E-001, 1.023979E-001
5.560491E-001, 2.826081E-001, 6.241174E-001, 1.034027E-001
5.641370E-001, 2.886565E-001, 6.326509E-001, 1.043760E-001
5.723426E-001, 2.946564E-001, 6.412955E-001, 1.053237E-001
5.806675E-001, 3.006740E-001, 6.497907E-001, 1.062490E-001
5.891135E-001, 3.067716E-001, 6.582756E-001, 1.071482E-001
5.976824E-001, 3.127685E-001, 6.666694E-001, 1.080400E-001
6.063759E-001, 3.187517E-001, 6.748931E-001, 1.088906E-001
6.151958E-001, 3.247041E-001, 6.830422E-001, 1.097118E-001
6.241440E-001, 3.306152E-001, 6.912063E-001, 1.105167E-001
6.332224E-001, 3.366199E-001, 6.992679E-001, 1.112837E-001
6.424329E-001, 3.427832E-001, 7.071697E-001, 1.120458E-001
6.517773E-001, 3.487806E-001, 7.152110E-001, 1.127583E-001
6.612576E-001, 3.547271E-001, 7.229096E-001, 1.134117E-001
6.708758E-001, 3.608078E-001, 7.304820E-001, 1.140029E-001
6.806339E-001, 3.668915E-001, 7.379344E-001, 1.145361E-001
6.905339E-001, 3.728355E-001, 7.454283E-001, 1.150018E-001
7.005780E-001, 3.789519E-001, 7.528028E-001, 1.154366E-001
7.107681E-001, 3.849837E-001, 7.600669E-001, 1.158815E-001
