ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  7053
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 5.431371E-002, 8.257593E-002, 4.355877E-002
4.882812E-001, 5.458435E-002, 8.259043E-002, 4.360425E-002
4.953834E-001, 5.482357E-002, 8.254898E-002, 4.361729E-002
5.025890E-001, 5.502976E-002, 8.260911E-002, 4.359654E-002
5.098993E-001, 5.520131E-002, 8.268057E-002, 4.371741E-002
5.173159E-001, 5.533658E-002, 8.273136E-002, 4.381040E-002
5.248405E-001, 5.543396E-002, 8.278056E-002, 4.387254E-002
5.324745E-001, 5.550516E-002, 8.283594E-002, 4.390240E-002
5.402195E-001, 5.553935E-002, 8.288826E-002, 4.389859E-002
5.480772E-001, 5.553152E-002, 8.287855E-002, 4.385969E-002
5.560491E-001, 5.550015E-002, 8.298916E-002, 4.378433E-002
5.641370E-001, 5.567687E-002, 8.306596E-002, 4.367112E-002
5.723426E-001, 5.581728E-002, 8.308161E-002, 4.351873E-002
5.806675E-001, 5.595294E-002, 8.303402E-002, 4.365445E-002
5.891135E-001, 5.609507E-002, 8.292121E-002, 4.381216E-002
5.976824E-001, 5.623493E-002, 8.274129E-002, 4.394357E-002
6.063759E-001, 5.643069E-002, 8.249246E-002, 4.404613E-002
6.151958E-001, 5.663712E-002, 8.217309E-002, 4.511669E-002
6.241440E-001, 5.680908E-002, 8.178166E-002, 4.703099E-002
6.332224E-001, 5.694399E-002, 8.146609E-002, 4.888212E-002
6.424329E-001, 5.705096E-002, 8.146138E-002, 5.064976E-002
6.517773E-001, 5.711945E-002, 8.140095E-002, 5.231376E-002
6.612576E-001, 5.715415E-002, 8.131535E-002, 5.385442E-002
6.708758E-001, 5.723543E-002, 8.120991E-002, 5.525292E-002
6.806339E-001, 5.729208E-002, 8.105955E-002, 5.649167E-002
6.905339E-001, 5.734950E-002, 8.084708E-002, 5.755475E-002
7.005780E-001, 5.736522E-002, 8.058608E-002, 5.842832E-002
7.107681E-001, 5.733978E-002, 8.034981E-002, 5.910107E-002
7.211065E-001, 5.727945E-002, 8.035568E-002, 5.956462E-002
7.315952E-001, 5.717410E-002, 8.031531E-002, 5.981392E-002
7.422365E-001, 5.702980E-002, 8.028276E-002, 5.984763E-002
7.530326E-001, 5.683750E-002, 8.032844E-002, 5.966845E-002
7.639857E-001, 5.660598E-002, 8.033349E-002, 5.928335E-002
7.750981E-001, 5.636875E-002, 8.038830E-002, 5.870381E-002
7.863722E-001, 5.628671E-002, 8.043441E-002, 5.794589E-002
7.978103E-001, 5.618240E-002, 8.042806E-002, 5.703020E-002
8.094147E-001, 5.603039E-002, 8.048046E-002, 5.598186E-002
8.211879E-001, 5.584124E-002, 8.051280E-002, 5.483015E-002
8.331323E-001, 5.561020E-002, 8.049463E-002, 5.360816E-002
8.452505E-001, 5.537112E-002, 8.043952E-002, 5.238315E-002
8.575450E-001, 5.516518E-002, 8.031986E-002, 5.116978E-002
8.700182E-001, 5.497343E-002, 8.030178E-002, 5.129543E-002
8.826730E-001, 5.521365E-002, 8.025478E-002, 5.152271E-002
8.955117E-001, 5.560096E-002, 8.014347E-002, 5.176932E-002
9.085372E-001, 5.601013E-002, 8.004519E-002, 5.205354E-002
9.217522E-001, 5.642749E-002, 7.991493E-002, 5.232598E-002
9.351594E-001, 5.683296E-002, 7.971783E-002, 5.257602E-002
9.487616E-001, 5.726155E-002, 7.955499E-002, 5.289831E-002
9.625617E-001, 5.767004E-002, 7.948104E-002, 5.321294E-002
9.765624E-001, 5.805656E-002, 7.946147E-002, 5.350307E-002
9.907669E-001, 5.841473E-002, 7.938389E-002, 5.376984E-002
1.005178E+000, 5.874536E-002, 7.925268E-002, 5.400789E-002
1.019799E+000, 5.904848E-002, 7.906930E-002, 5.421580E-002
1.034632E+000, 5.931865E-002, 7.893009E-002, 5.447517E-002
1.049681E+000, 5.955423E-002, 7.875446E-002, 5.476782E-002
1.064949E+000, 5.975901E-002, 7.861070E-002, 5.503275E-002
1.080439E+000, 5.995823E-002, 7.840453E-002, 5.649259E-002
1.096154E+000, 6.013981E-002, 7.812966E-002, 5.840885E-002
1.112098E+000, 6.029753E-002, 7.786550E-002, 6.024839E-002
1.128274E+000, 6.042733E-002, 7.764599E-002, 6.193034E-002
1.144685E+000, 6.057094E-002, 7.745828E-002, 6.337320E-002
1.161335E+000, 6.071519E-002, 7.842556E-002, 6.477192E-002
1.178227E+000, 6.081948E-002, 7.921708E-002, 6.615025E-002
1.195365E+000, 6.089765E-002, 7.972877E-002, 6.740388E-002
1.212752E+000, 6.097308E-002, 7.991324E-002, 6.838433E-002
1.230392E+000, 6.100673E-002, 8.057966E-002, 6.917109E-002
1.248288E+000, 6.104183E-002, 8.113687E-002, 6.956948E-002
1.266445E+000, 6.107720E-002, 8.174684E-002, 7.024240E-002
1.284866E+000, 6.107337E-002, 8.227134E-002, 7.064898E-002
1.303555E+000, 6.102728E-002, 8.272345E-002, 7.078779E-002
1.322515E+000, 6.093427E-002, 8.272294E-002, 7.076331E-002
