ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1126
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 1.295495E-001, 1.425517E-001, 1.121227E-001
4.882812E-001, 1.293365E-001, 1.417300E-001, 1.120459E-001
4.953834E-001, 1.300107E-001, 1.410255E-001, 1.118932E-001
5.025890E-001, 1.306104E-001, 1.418363E-001, 1.116629E-001
5.098993E-001, 1.311295E-001, 1.425760E-001, 1.113536E-001
5.173159E-001, 1.315640E-001, 1.432409E-001, 1.109639E-001
5.248405E-001, 1.319151E-001, 1.438273E-001, 1.104927E-001
5.324745E-001, 1.324317E-001, 1.443391E-001, 1.107806E-001
5.402195E-001, 1.331047E-001, 1.447655E-001, 1.115703E-001
5.480772E-001, 1.337042E-001, 1.451574E-001, 1.123153E-001
5.560491E-001, 1.342217E-001, 1.455278E-001, 1.130132E-001
5.641370E-001, 1.346535E-001, 1.458064E-001, 1.136615E-001
5.723426E-001, 1.349956E-001, 1.459898E-001, 1.142580E-001
5.806675E-001, 1.352442E-001, 1.460742E-001, 1.148002E-001
5.891135E-001, 1.354703E-001, 1.460679E-001, 1.152858E-001
5.976824E-001, 1.356248E-001, 1.459990E-001, 1.157127E-001
6.063759E-001, 1.356784E-001, 1.458291E-001, 1.160882E-001
6.151958E-001, 1.356274E-001, 1.456078E-001, 1.164038E-001
6.241440E-001, 1.357427E-001, 1.452827E-001, 1.166547E-001
6.332224E-001, 1.360404E-001, 1.449346E-001, 1.168388E-001
6.424329E-001, 1.363256E-001, 1.453170E-001, 1.169542E-001
6.517773E-001, 1.367923E-001, 1.456189E-001, 1.169994E-001
6.612576E-001, 1.374814E-001, 1.458289E-001, 1.169728E-001
6.708758E-001, 1.380989E-001, 1.459429E-001, 1.168740E-001
6.806339E-001, 1.386347E-001, 1.461594E-001, 1.167040E-001
