ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  9
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 8.476339E-002, 1.660753E-001, 3.721943E-001
4.882812E-001, 8.522076E-002, 1.666920E-001, 3.726270E-001
4.953834E-001, 8.561881E-002, 1.670476E-001, 3.737558E-001
5.025890E-001, 8.597704E-002, 1.671320E-001, 3.750057E-001
5.098993E-001, 8.637623E-002, 1.669359E-001, 3.761340E-001
5.173159E-001, 8.676269E-002, 1.664504E-001, 3.771351E-001
5.248405E-001, 8.716539E-002, 1.656678E-001, 3.780030E-001
5.324745E-001, 8.751541E-002, 1.645811E-001, 3.787318E-001
5.402195E-001, 8.783578E-002, 1.638364E-001, 3.793152E-001
5.480772E-001, 8.812685E-002, 1.636919E-001, 3.799642E-001
5.560491E-001, 8.840407E-002, 1.634957E-001, 3.806920E-001
5.641370E-001, 8.867991E-002, 1.634651E-001, 3.812737E-001
5.723426E-001, 8.892130E-002, 1.635911E-001, 3.817028E-001
5.806675E-001, 8.912993E-002, 1.637438E-001, 3.819729E-001
5.891135E-001, 8.929717E-002, 1.639794E-001, 3.820775E-001
5.976824E-001, 8.945795E-002, 1.642628E-001, 3.820098E-001
6.063759E-001, 8.965018E-002, 1.645031E-001, 3.817630E-001
6.151958E-001, 8.985233E-002, 1.646686E-001, 3.813302E-001
6.241440E-001, 9.003128E-002, 1.648533E-001, 3.807042E-001
6.332224E-001, 9.013187E-002, 1.649963E-001, 3.798780E-001
6.424329E-001, 9.021522E-002, 1.650538E-001, 3.788444E-001
6.517773E-001, 9.029983E-002, 1.652805E-001, 3.775959E-001
6.612576E-001, 9.036011E-002, 1.657845E-001, 3.761253E-001
6.708758E-001, 9.037874E-002, 1.660414E-001, 3.751948E-001
6.806339E-001, 9.042813E-002, 1.664909E-001, 3.753239E-001
6.905339E-001, 9.059557E-002, 1.667907E-001, 3.753501E-001
7.005780E-001, 9.080344E-002, 1.669301E-001, 3.754413E-001
7.107681E-001, 9.095572E-002, 1.672894E-001, 3.753900E-001
7.211065E-001, 9.109470E-002, 1.673704E-001, 3.754776E-001
7.315952E-001, 9.115684E-002, 1.683293E-001, 3.755081E-001
7.422365E-001, 9.114024E-002, 1.690499E-001, 3.755309E-001
7.530326E-001, 9.104322E-002, 1.695032E-001, 3.754858E-001
7.639857E-001, 9.086436E-002, 1.696781E-001, 3.755657E-001
7.750981E-001, 9.060250E-002, 1.695638E-001, 3.755569E-001
7.863722E-001, 9.025681E-002, 1.691501E-001, 3.756759E-001
7.978103E-001, 8.982676E-002, 1.686717E-001, 3.756756E-001
8.094147E-001, 8.931218E-002, 1.695133E-001, 3.756843E-001
8.211879E-001, 8.871333E-002, 1.702685E-001, 3.757533E-001
