ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  914
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 5.409469E-002, 8.341011E-002, 9.455565E-002
4.882812E-001, 5.395850E-002, 8.391678E-002, 9.610852E-002
4.953834E-001, 5.399475E-002, 8.438874E-002, 9.773201E-002
5.025890E-001, 5.407617E-002, 8.482397E-002, 9.942885E-002
5.098993E-001, 5.412326E-002, 8.522042E-002, 1.011979E-001
5.173159E-001, 5.413498E-002, 8.557696E-002, 1.030404E-001
5.248405E-001, 5.411036E-002, 8.591891E-002, 1.049573E-001
5.324745E-001, 5.404846E-002, 8.631958E-002, 1.069492E-001
5.402195E-001, 5.403785E-002, 8.684434E-002, 1.090165E-001
5.480772E-001, 5.399743E-002, 8.733364E-002, 1.111591E-001
5.560491E-001, 5.391979E-002, 8.778545E-002, 1.133768E-001
5.641370E-001, 5.382167E-002, 8.819772E-002, 1.156687E-001
5.723426E-001, 5.368547E-002, 8.856834E-002, 1.180338E-001
5.806675E-001, 5.351419E-002, 8.889521E-002, 1.204704E-001
5.891135E-001, 5.335686E-002, 8.917619E-002, 1.229765E-001
5.976824E-001, 5.320977E-002, 8.945895E-002, 1.255495E-001
6.063759E-001, 5.307968E-002, 9.444667E-002, 1.281864E-001
6.151958E-001, 5.294438E-002, 9.919795E-002, 1.308838E-001
6.241440E-001, 5.277129E-002, 1.036655E-001, 1.336376E-001
6.332224E-001, 5.255982E-002, 1.078030E-001, 1.364432E-001
6.424329E-001, 5.232865E-002, 1.115654E-001, 1.392983E-001
6.517773E-001, 5.219839E-002, 1.149101E-001, 1.421982E-001
6.612576E-001, 5.211908E-002, 1.177975E-001, 1.451318E-001
6.708758E-001, 5.200346E-002, 1.201918E-001, 1.480926E-001
6.806339E-001, 5.185097E-002, 1.220622E-001, 1.510735E-001
6.905339E-001, 5.167585E-002, 1.233830E-001, 1.540672E-001
7.005780E-001, 5.146623E-002, 1.241353E-001, 1.570660E-001
7.107681E-001, 5.121879E-002, 1.243070E-001, 1.600620E-001
7.211065E-001, 5.093340E-002, 1.240436E-001, 1.630472E-001
7.315952E-001, 5.065480E-002, 1.233740E-001, 1.660211E-001
7.422365E-001, 5.034362E-002, 1.221671E-001, 1.689709E-001
7.530326E-001, 4.999435E-002, 1.213759E-001, 1.718873E-001
7.639857E-001, 4.960722E-002, 1.203871E-001, 1.747624E-001
7.750981E-001, 4.918267E-002, 1.194790E-001, 1.775884E-001
7.863722E-001, 4.872129E-002, 1.184521E-001, 1.803583E-001
7.978103E-001, 4.822390E-002, 1.171977E-001, 1.830655E-001
8.094147E-001, 4.769154E-002, 1.159310E-001, 1.857041E-001
8.211879E-001, 4.712548E-002, 1.148648E-001, 1.882695E-001
8.331323E-001, 4.652724E-002, 1.133819E-001, 1.907577E-001
8.452505E-001, 4.610606E-002, 1.114989E-001, 1.931665E-001
8.575450E-001, 4.597746E-002, 1.094804E-001, 1.954949E-001
8.700182E-001, 4.581093E-002, 1.073547E-001, 1.977438E-001
8.826730E-001, 4.560771E-002, 1.050568E-001, 1.999159E-001
8.955117E-001, 4.536648E-002, 1.027029E-001, 2.020160E-001
9.085372E-001, 4.508490E-002, 1.001794E-001, 2.040514E-001
9.217522E-001, 4.483787E-002, 9.754836E-002, 2.060316E-001
9.351594E-001, 4.463984E-002, 9.488512E-002, 2.079690E-001
9.487616E-001, 4.440149E-002, 9.226681E-002, 2.098788E-001
9.625617E-001, 4.412188E-002, 9.139796E-002, 2.117792E-001
9.765624E-001, 4.436292E-002, 9.155364E-002, 2.136915E-001
9.907669E-001, 4.485912E-002, 9.165365E-002, 2.156399E-001
1.005178E+000, 4.550052E-002, 9.169565E-002, 2.176524E-001
1.019799E+000, 4.619453E-002, 9.167933E-002, 2.197595E-001
1.034632E+000, 4.693952E-002, 9.160656E-002, 2.219954E-001
1.049681E+000, 4.772934E-002, 9.146906E-002, 2.243968E-001
1.064949E+000, 4.855182E-002, 9.126455E-002, 2.270035E-001
1.080439E+000, 4.938858E-002, 9.099080E-002, 2.298576E-001
1.096154E+000, 5.023328E-002, 9.064563E-002, 2.330031E-001
1.112098E+000, 5.138555E-002, 9.022693E-002, 2.364856E-001
1.128274E+000, 5.263300E-002, 8.973268E-002, 2.404216E-001
1.144685E+000, 5.416321E-002, 8.916096E-002, 2.447941E-001
1.161335E+000, 5.569511E-002, 9.043480E-002, 2.496455E-001
1.178227E+000, 5.715644E-002, 9.293441E-002, 2.550174E-001
1.195365E+000, 5.868221E-002, 9.548458E-002, 2.609477E-001
1.212752E+000, 6.015581E-002, 9.800466E-002, 2.674693E-001
1.230392E+000, 6.145450E-002, 1.003761E-001, 2.746085E-001
1.248288E+000, 6.254072E-002, 1.025016E-001, 2.823832E-001
1.266445E+000, 6.337219E-002, 1.042929E-001, 2.908012E-001
