ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  715
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 1.107033E-001, 8.601670E-002, 1.265259E-001
4.882812E-001, 1.111518E-001, 8.687809E-002, 1.272836E-001
4.953834E-001, 1.115401E-001, 8.771878E-002, 1.279941E-001
5.025890E-001, 1.119143E-001, 8.852590E-002, 1.286556E-001
5.098993E-001, 1.122306E-001, 8.930647E-002, 1.292665E-001
5.173159E-001, 1.124806E-001, 9.005190E-002, 1.298250E-001
5.248405E-001, 1.128217E-001, 9.088066E-002, 1.303298E-001
5.324745E-001, 1.132087E-001, 9.172570E-002, 1.307794E-001
5.402195E-001, 1.135506E-001, 9.253380E-002, 1.311727E-001
5.480772E-001, 1.138322E-001, 9.330249E-002, 1.315087E-001
5.560491E-001, 1.140480E-001, 9.402925E-002, 1.317867E-001
5.641370E-001, 1.141954E-001, 9.471151E-002, 1.320063E-001
5.723426E-001, 1.145018E-001, 9.534673E-002, 1.321671E-001
5.806675E-001, 1.148073E-001, 9.593230E-002, 1.322693E-001
5.891135E-001, 1.151545E-001, 9.646566E-002, 1.323133E-001
5.976824E-001, 1.154371E-001, 9.694421E-002, 1.323000E-001
6.063759E-001, 1.156524E-001, 9.736540E-002, 1.326751E-001
6.151958E-001, 1.158042E-001, 9.772712E-002, 1.338120E-001
6.241440E-001, 1.159216E-001, 9.803271E-002, 1.349158E-001
6.332224E-001, 1.159931E-001, 9.827374E-002, 1.359852E-001
6.424329E-001, 1.159934E-001, 9.844784E-002, 1.370194E-001
6.517773E-001, 1.159168E-001, 9.872183E-002, 1.380175E-001
6.612576E-001, 1.158381E-001, 9.903145E-002, 1.389790E-001
6.708758E-001, 1.157711E-001, 9.927730E-002, 1.399036E-001
6.806339E-001, 1.156988E-001, 9.948207E-002, 1.407914E-001
6.905339E-001, 1.155620E-001, 1.017374E-001, 1.416426E-001
7.005780E-001, 1.153890E-001, 1.036082E-001, 1.424578E-001
7.107681E-001, 1.151408E-001, 1.057314E-001, 1.432383E-001
7.211065E-001, 1.148183E-001, 1.092464E-001, 1.439856E-001
7.315952E-001, 1.145106E-001, 1.125167E-001, 1.447016E-001
7.422365E-001, 1.150937E-001, 1.156152E-001, 1.453889E-001
7.530326E-001, 1.156668E-001, 1.194921E-001, 1.460536E-001
7.639857E-001, 1.162187E-001, 1.230856E-001, 1.466983E-001
7.750981E-001, 1.167189E-001, 1.264042E-001, 1.473261E-001
7.863722E-001, 1.171652E-001, 1.305929E-001, 1.479421E-001
7.978103E-001, 1.175825E-001, 1.344756E-001, 1.485524E-001
8.094147E-001, 1.180119E-001, 1.380083E-001, 1.491635E-001
8.211879E-001, 1.185215E-001, 1.411494E-001, 1.497828E-001
8.331323E-001, 1.190464E-001, 1.438611E-001, 1.504188E-001
8.452505E-001, 1.195509E-001, 1.461095E-001, 1.510804E-001
8.575450E-001, 1.200032E-001, 1.482562E-001, 1.517778E-001
8.700182E-001, 1.204014E-001, 1.509487E-001, 1.525219E-001
8.826730E-001, 1.207437E-001, 1.531992E-001, 1.533244E-001
8.955117E-001, 1.210283E-001, 1.550238E-001, 1.541980E-001
9.085372E-001, 1.212894E-001, 1.564038E-001, 1.551585E-001
9.217522E-001, 1.215361E-001, 1.573438E-001, 1.562702E-001
9.351594E-001, 1.217353E-001, 1.577744E-001, 1.575005E-001
9.487616E-001, 1.218735E-001, 1.577005E-001, 1.588651E-001
9.625617E-001, 1.219532E-001, 1.571351E-001, 1.603805E-001
9.765624E-001, 1.220420E-001, 1.561007E-001, 1.620631E-001
9.907669E-001, 1.220719E-001, 1.546509E-001, 1.639301E-001
1.005178E+000, 1.221238E-001, 1.527992E-001, 1.659983E-001
1.019799E+000, 1.222182E-001, 1.506077E-001, 1.682847E-001
1.034632E+000, 1.223415E-001, 1.481059E-001, 1.708059E-001
1.049681E+000, 1.224058E-001, 1.453511E-001, 1.735777E-001
1.064949E+000, 1.224099E-001, 1.424168E-001, 1.792871E-001
1.080439E+000, 1.223528E-001, 1.393791E-001, 1.859407E-001
1.096154E+000, 1.222381E-001, 1.362745E-001, 1.928034E-001
1.112098E+000, 1.220669E-001, 1.331709E-001, 1.998181E-001
1.128274E+000, 1.218321E-001, 1.301349E-001, 2.069144E-001
1.144685E+000, 1.215928E-001, 1.272310E-001, 2.140097E-001
1.161335E+000, 1.213313E-001, 1.245188E-001, 2.210120E-001
1.178227E+000, 1.210117E-001, 1.220523E-001, 2.278230E-001
1.195365E+000, 1.206337E-001, 1.198781E-001, 2.343854E-001
1.212752E+000, 1.201947E-001, 1.180384E-001, 2.406892E-001
1.230392E+000, 1.198226E-001, 1.165923E-001, 2.465329E-001
1.248288E+000, 1.193870E-001, 1.155285E-001, 2.518388E-001
1.266445E+000, 1.188874E-001, 1.148546E-001, 2.565482E-001
1.284866E+000, 1.183282E-001, 1.145688E-001, 2.606266E-001
1.303555E+000, 1.177551E-001, 1.146606E-001, 2.640682E-001
1.322515E+000, 1.171227E-001, 1.151119E-001, 2.668990E-001
1.341752E+000, 1.164301E-001, 1.159080E-001, 2.691783E-001
1.361268E+000, 1.156715E-001, 1.170133E-001, 2.719453E-001
1.381068E+000, 1.148460E-001, 1.183943E-001, 2.792051E-001
1.401156E+000, 1.139530E-001, 1.200211E-001, 2.863948E-001
1.421536E+000, 1.143090E-001, 1.218653E-001, 2.934519E-001
1.442213E+000, 1.149275E-001, 1.239026E-001, 3.003121E-001
1.463190E+000, 1.155411E-001, 1.261129E-001, 3.069100E-001
1.484473E+000, 1.161380E-001, 1.284815E-001, 3.131816E-001
1.506065E+000, 1.167168E-001, 1.309979E-001, 3.190651E-001
1.527971E+000, 1.172969E-001, 1.336547E-001, 3.245037E-001
