ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  5408
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 5.856235E-002, 5.707360E-002, 4.985914E-002
4.882812E-001, 5.853632E-002, 5.736604E-002, 5.256968E-002
4.953834E-001, 5.846804E-002, 5.761981E-002, 5.544403E-002
5.025890E-001, 5.835680E-002, 5.805541E-002, 5.847849E-002
5.098993E-001, 5.820208E-002, 5.846367E-002, 6.166768E-002
5.173159E-001, 5.800346E-002, 5.883925E-002, 6.500439E-002
5.248405E-001, 5.776067E-002, 5.918198E-002, 6.847943E-002
5.324745E-001, 5.759967E-002, 5.948690E-002, 7.208162E-002
5.402195E-001, 5.758633E-002, 5.975170E-002, 7.579764E-002
5.480772E-001, 5.753457E-002, 6.011329E-002, 7.961200E-002
5.560491E-001, 5.744296E-002, 6.051449E-002, 8.350699E-002
5.641370E-001, 5.731115E-002, 6.087968E-002, 8.746269E-002
5.723426E-001, 5.713893E-002, 6.120656E-002, 9.145696E-002
5.806675E-001, 5.692621E-002, 6.149304E-002, 9.546555E-002
5.891135E-001, 5.667311E-002, 6.174091E-002, 9.946216E-002
5.976824E-001, 5.637987E-002, 6.195042E-002, 1.034186E-001
6.063759E-001, 5.604694E-002, 6.234168E-002, 1.073051E-001
6.151958E-001, 5.567496E-002, 6.295409E-002, 1.110902E-001
6.241440E-001, 5.526695E-002, 6.354017E-002, 1.147415E-001
6.332224E-001, 5.482616E-002, 6.410220E-002, 1.182259E-001
6.424329E-001, 5.440038E-002, 6.463442E-002, 1.215097E-001
6.517773E-001, 5.413901E-002, 6.513405E-002, 1.245595E-001
6.612576E-001, 5.390119E-002, 6.560903E-002, 1.273509E-001
6.708758E-001, 5.378509E-002, 6.629665E-002, 1.298706E-001
6.806339E-001, 5.363569E-002, 6.696393E-002, 1.320647E-001
6.905339E-001, 5.345339E-002, 6.765237E-002, 1.340225E-001
7.005780E-001, 5.323878E-002, 6.832648E-002, 1.357003E-001
7.107681E-001, 5.308553E-002, 6.898126E-002, 1.369901E-001
7.211065E-001, 5.297338E-002, 6.979240E-002, 1.378780E-001
7.315952E-001, 5.293476E-002, 7.067274E-002, 1.383639E-001
7.422365E-001, 5.292992E-002, 7.153665E-002, 1.384259E-001
7.530326E-001, 5.289844E-002, 7.238227E-002, 1.380638E-001
7.639857E-001, 5.288880E-002, 7.320768E-002, 1.372851E-001
7.750981E-001, 5.285945E-002, 7.401275E-002, 1.361045E-001
7.863722E-001, 5.280564E-002, 7.479750E-002, 1.347083E-001
7.978103E-001, 5.272832E-002, 7.555622E-002, 1.330404E-001
8.094147E-001, 5.262861E-002, 7.628670E-002, 1.310419E-001
8.211879E-001, 5.250784E-002, 7.698667E-002, 1.287569E-001
8.331323E-001, 5.236752E-002, 7.765958E-002, 1.262382E-001
8.452505E-001, 5.220938E-002, 7.829872E-002, 1.235469E-001
8.575450E-001, 5.203538E-002, 7.890056E-002, 1.207515E-001
8.700182E-001, 5.184766E-002, 7.946631E-002, 1.179274E-001
