ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  1231
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 1.541792E-001, 1.688767E-001, 1.054289E-001
4.882812E-001, 1.541259E-001, 1.695616E-001, 1.057956E-001
4.953834E-001, 1.539993E-001, 1.702441E-001, 1.063233E-001
5.025890E-001, 1.541743E-001, 1.708288E-001, 1.070161E-001
5.098993E-001, 1.542682E-001, 1.713061E-001, 1.078769E-001
5.173159E-001, 1.543137E-001, 1.717167E-001, 1.089070E-001
5.248405E-001, 1.542718E-001, 1.720884E-001, 1.101056E-001
5.324745E-001, 1.541064E-001, 1.723399E-001, 1.114703E-001
5.402195E-001, 1.538316E-001, 1.726409E-001, 1.129963E-001
5.480772E-001, 1.538012E-001, 1.732631E-001, 1.146768E-001
5.560491E-001, 1.536766E-001, 1.738712E-001, 1.165024E-001
5.641370E-001, 1.535170E-001, 1.744713E-001, 1.184617E-001
5.723426E-001, 1.532401E-001, 1.752238E-001, 1.205405E-001
5.806675E-001, 1.531478E-001, 1.758851E-001, 1.227221E-001
5.891135E-001, 1.529750E-001, 1.764842E-001, 1.249874E-001
5.976824E-001, 1.527376E-001, 1.772205E-001, 1.273151E-001
6.063759E-001, 1.524023E-001, 1.782813E-001, 1.296811E-001
6.151958E-001, 1.519542E-001, 1.793372E-001, 1.320595E-001
6.241440E-001, 1.514645E-001, 1.803117E-001, 1.344225E-001
6.332224E-001, 1.510130E-001, 1.811907E-001, 1.367404E-001
6.424329E-001, 1.508426E-001, 1.819680E-001, 1.389824E-001
6.517773E-001, 1.507526E-001, 1.826437E-001, 1.411165E-001
6.612576E-001, 1.505460E-001, 1.832240E-001, 1.431106E-001
6.708758E-001, 1.502396E-001, 1.838031E-001, 1.449324E-001
6.806339E-001, 1.498892E-001, 1.842659E-001, 1.465505E-001
6.905339E-001, 1.494094E-001, 1.846131E-001, 1.479347E-001
7.005780E-001, 1.487945E-001, 1.848975E-001, 1.490570E-001
7.107681E-001, 1.480821E-001, 1.854836E-001, 1.498921E-001
7.211065E-001, 1.473961E-001, 1.859640E-001, 1.504182E-001
7.315952E-001, 1.469176E-001, 1.863234E-001, 1.516357E-001
7.422365E-001, 1.465489E-001, 1.865567E-001, 1.545894E-001
7.530326E-001, 1.460925E-001, 1.866638E-001, 1.573910E-001
7.639857E-001, 1.455608E-001, 1.866462E-001, 1.600045E-001
7.750981E-001, 1.454412E-001, 1.866495E-001, 1.623944E-001
7.863722E-001, 1.452411E-001, 1.866692E-001, 1.645267E-001
7.978103E-001, 1.449188E-001, 1.867193E-001, 1.663693E-001
8.094147E-001, 1.444590E-001, 1.867776E-001, 1.678932E-001
8.211879E-001, 1.439601E-001, 1.866996E-001, 1.690731E-001
8.331323E-001, 1.440535E-001, 1.864796E-001, 1.698884E-001
8.452505E-001, 1.444426E-001, 1.861131E-001, 1.703238E-001
8.575450E-001, 1.448285E-001, 1.856128E-001, 1.703707E-001
8.700182E-001, 1.451622E-001, 1.850717E-001, 1.700274E-001
8.826730E-001, 1.453811E-001, 1.848436E-001, 1.693002E-001
8.955117E-001, 1.454919E-001, 1.847856E-001, 1.682041E-001
9.085372E-001, 1.459638E-001, 1.881765E-001, 1.667630E-001
