ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  457
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 6.704705E-002, 1.409807E-001, 6.788231E-001
4.882812E-001, 6.693022E-002, 1.408345E-001, 6.803726E-001
4.953834E-001, 6.678987E-002, 1.404565E-001, 6.816435E-001
5.025890E-001, 6.664662E-002, 1.399359E-001, 6.826250E-001
5.098993E-001, 6.663435E-002, 1.398169E-001, 6.834918E-001
5.173159E-001, 6.660257E-002, 1.392854E-001, 6.859132E-001
5.248405E-001, 6.655106E-002, 1.386176E-001, 6.885121E-001
5.324745E-001, 6.647962E-002, 1.383917E-001, 6.909002E-001
5.402195E-001, 6.638806E-002, 1.379278E-001, 6.931117E-001
5.480772E-001, 6.627621E-002, 1.378323E-001, 6.951849E-001
5.560491E-001, 6.618675E-002, 1.373718E-001, 6.972933E-001
5.641370E-001, 6.721461E-002, 1.367834E-001, 6.991282E-001
5.723426E-001, 6.993984E-002, 1.362942E-001, 7.010844E-001
5.806675E-001, 7.265670E-002, 1.356960E-001, 7.030596E-001
5.891135E-001, 7.534548E-002, 1.349081E-001, 7.047505E-001
5.976824E-001, 7.798565E-002, 1.340986E-001, 7.065208E-001
6.063759E-001, 8.055604E-002, 1.331690E-001, 7.086025E-001
6.151958E-001, 8.303495E-002, 1.322112E-001, 7.104000E-001
6.241440E-001, 8.540040E-002, 1.317505E-001, 7.128196E-001
6.332224E-001, 8.763024E-002, 1.313841E-001, 7.151194E-001
6.424329E-001, 8.970243E-002, 1.310650E-001, 7.171978E-001
6.517773E-001, 9.159520E-002, 1.303889E-001, 7.190003E-001
6.612576E-001, 9.328737E-002, 1.295196E-001, 7.208970E-001
6.708758E-001, 9.476130E-002, 1.291857E-001, 7.226577E-001
6.806339E-001, 9.600598E-002, 1.289287E-001, 7.244048E-001
6.905339E-001, 9.700739E-002, 1.284103E-001, 7.262473E-001
7.005780E-001, 9.775671E-002, 1.282606E-001, 7.283572E-001
7.107681E-001, 9.834276E-002, 1.283936E-001, 7.301663E-001
7.211065E-001, 9.880311E-002, 1.281712E-001, 7.316591E-001
7.315952E-001, 9.904393E-002, 1.275826E-001, 7.328892E-001
7.422365E-001, 9.969041E-002, 1.270018E-001, 7.340662E-001
7.530326E-001, 1.001334E-001, 1.266929E-001, 7.351354E-001
7.639857E-001, 1.002798E-001, 1.267131E-001, 7.358708E-001
7.750981E-001, 1.002740E-001, 1.265159E-001, 7.362918E-001
7.863722E-001, 1.000417E-001, 1.260802E-001, 7.363255E-001
7.978103E-001, 9.966717E-002, 1.253089E-001, 7.367169E-001
8.094147E-001, 9.944295E-002, 1.242886E-001, 7.376282E-001
8.211879E-001, 9.893222E-002, 1.230117E-001, 7.392071E-001
8.331323E-001, 9.868302E-002, 1.226025E-001, 7.406287E-001
8.452505E-001, 9.855445E-002, 1.220098E-001, 7.426763E-001
8.575450E-001, 9.866349E-002, 1.212308E-001, 7.448276E-001
8.700182E-001, 9.854740E-002, 1.210594E-001, 7.484627E-001
8.826730E-001, 9.853684E-002, 1.206657E-001, 7.518434E-001
8.955117E-001, 9.832671E-002, 1.199250E-001, 7.552176E-001
9.085372E-001, 9.782735E-002, 1.188603E-001, 7.601587E-001
9.217522E-001, 9.729461E-002, 1.175731E-001, 7.649161E-001
9.351594E-001, 9.726273E-002, 1.159872E-001, 7.695426E-001
9.487616E-001, 9.697932E-002, 1.144720E-001, 7.739471E-001
9.625617E-001, 9.686284E-002, 1.128645E-001, 7.782400E-001
9.765624E-001, 9.661830E-002, 1.116779E-001, 7.828940E-001
9.907669E-001, 9.616100E-002, 1.104339E-001, 7.884212E-001
1.005178E+000, 9.556338E-002, 1.089078E-001, 7.937931E-001
1.019799E+000, 9.526830E-002, 1.073772E-001, 7.989624E-001
1.034632E+000, 9.473785E-002, 1.066169E-001, 8.039794E-001
1.049681E+000, 9.398532E-002, 1.055632E-001, 8.089047E-001
1.064949E+000, 9.326794E-002, 1.044458E-001, 8.146983E-001
1.080439E+000, 9.249813E-002, 1.030171E-001, 8.207912E-001
1.096154E+000, 9.173352E-002, 1.013299E-001, 8.267102E-001
1.112098E+000, 9.101007E-002, 1.011216E-001, 8.324295E-001
1.128274E+000, 9.013555E-002, 1.007333E-001, 8.379346E-001
1.144685E+000, 8.921869E-002, 1.000465E-001, 8.432102E-001
1.161335E+000, 8.830185E-002, 9.907264E-002, 8.487794E-001
1.178227E+000, 8.730604E-002, 9.817390E-002, 8.546157E-001
1.195365E+000, 8.626451E-002, 9.707450E-002, 8.602638E-001
1.212752E+000, 8.521188E-002, 9.695593E-002, 8.657706E-001
1.230392E+000, 8.418304E-002, 9.746139E-002, 8.711322E-001
1.248288E+000, 8.321200E-002, 9.772775E-002, 8.763056E-001
