ÒSaverXware Event SRS Export File
Generated From: C:\PROGRAM FILES (X86)\LANSMONT\SAVERXWARE\DataStore\EventDatabase.SXe
Event: Signal  6
Active Channel Code: 7
Freq (Hz), CH1 SRS (G's), CH2 SRS (G's), CH3 SRS (G's)
4.812808E-001, 7.679714E-002, 1.427223E-001, 6.539616E-002
4.882812E-001, 7.703230E-002, 1.427457E-001, 6.504234E-002
4.953834E-001, 7.721268E-002, 1.427633E-001, 6.463299E-002
5.025890E-001, 7.741589E-002, 1.427527E-001, 6.416843E-002
5.098993E-001, 7.758789E-002, 1.426990E-001, 6.364920E-002
5.173159E-001, 7.780003E-002, 1.427857E-001, 6.307615E-002
5.248405E-001, 7.804800E-002, 1.428671E-001, 6.265199E-002
5.324745E-001, 7.824107E-002, 1.430414E-001, 6.224427E-002
5.402195E-001, 7.837671E-002, 1.433047E-001, 6.180573E-002
5.480772E-001, 7.845239E-002, 1.434695E-001, 6.147209E-002
5.560491E-001, 7.862235E-002, 1.435505E-001, 6.109919E-002
5.641370E-001, 7.888194E-002, 1.436828E-001, 6.070674E-002
5.723426E-001, 7.917538E-002, 1.437444E-001, 6.028081E-002
5.806675E-001, 7.943041E-002, 1.437710E-001, 5.980220E-002
5.891135E-001, 7.966526E-002, 1.437386E-001, 5.935154E-002
5.976824E-001, 8.000765E-002, 1.436995E-001, 5.895434E-002
6.063759E-001, 8.039632E-002, 1.437029E-001, 5.857331E-002
6.151958E-001, 8.078735E-002, 1.438646E-001, 5.832906E-002
6.241440E-001, 8.113179E-002, 1.439972E-001, 5.818667E-002
6.332224E-001, 8.143329E-002, 1.441318E-001, 5.802288E-002
6.424329E-001, 8.176002E-002, 1.442925E-001, 5.790236E-002
6.517773E-001, 8.208053E-002, 1.443474E-001, 5.788578E-002
6.612576E-001, 8.239748E-002, 1.443920E-001, 5.782491E-002
6.708758E-001, 8.271085E-002, 1.445210E-001, 5.776918E-002
6.806339E-001, 8.299138E-002, 1.448700E-001, 5.772723E-002
6.905339E-001, 8.324073E-002, 1.451938E-001, 5.766956E-002
7.005780E-001, 8.348620E-002, 1.454257E-001, 5.756843E-002
7.107681E-001, 8.370956E-002, 1.456590E-001, 5.742357E-002
7.211065E-001, 8.397868E-002, 1.459346E-001, 5.723485E-002
7.315952E-001, 8.426297E-002, 1.464018E-001, 5.700233E-002
7.422365E-001, 8.453228E-002, 1.468247E-001, 5.672630E-002
7.530326E-001, 8.474460E-002, 1.471425E-001, 5.640724E-002
7.639857E-001, 8.489750E-002, 1.473897E-001, 5.604587E-002
7.750981E-001, 8.498859E-002, 1.476191E-001, 5.564317E-002
7.863722E-001, 8.502059E-002, 1.479213E-001, 5.546464E-002
7.978103E-001, 8.503495E-002, 1.481236E-001, 5.533416E-002
8.094147E-001, 8.502159E-002, 1.484412E-001, 5.516546E-002
8.211879E-001, 8.508764E-002, 1.487409E-001, 5.496696E-002
8.331323E-001, 8.520705E-002, 1.489763E-001, 5.477336E-002
8.452505E-001, 8.527508E-002, 1.492710E-001, 5.456160E-002
8.575450E-001, 8.538912E-002, 1.494533E-001, 5.431403E-002
8.700182E-001, 8.544389E-002, 1.495624E-001, 5.405826E-002
8.826730E-001, 8.550088E-002, 1.497335E-001, 5.379665E-002
8.955117E-001, 8.550472E-002, 1.500580E-001, 5.360785E-002
9.085372E-001, 8.567667E-002, 1.504639E-001, 5.339519E-002
9.217522E-001, 8.585346E-002, 1.508395E-001, 5.315047E-002
